speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
48,2362,88,90,-6.0,7701.779785,0.02,-0.01,-0.35,,89.0,208.0,100.0,1459.0,59.0,522,2.0,-5.831708,-35.205399
53,2598,88,86,-4.0,7921.609863,0.01,-0.05,-0.24,,90.0,200.0,100.0,1465.0,59.0,491,2.0,-5.831751,-35.205273
58,2806,88,81,-3.0,8066.17041,0.02,-0.04,-0.28,,90.0,201.0,100.0,1464.0,59.0,516,2.0,-5.831801,-35.205139
62,3026,88,78,-1.0,8278.200195,0.01,-0.04,-0.19,,90.0,189.0,100.0,1465.0,59.0,505,2.0,-5.831854,-35.204994
66,3225,88,70,-9.0,8177.0,0.02,0.0,-0.19,,91.0,195.0,100.0,1462.0,59.0,507,2.0,-5.831912,-35.204842
69,2497,88,81,-3.0,8472.75,-0.05,-0.02,-0.25,,91.0,195.0,100.0,1453.0,59.0,507,2.0,-5.831971,-35.204681
72,2574,88,74,0.0,8303.019531,0.01,-0.02,-0.15,,92.0,164.0,100.0,1467.0,59.0,512,2.0,-5.832035,-35.204514
75,2631,87,52,-16.0,7195.185059,0.03,-0.06,-0.2,,92.0,159.0,100.0,1459.0,59.0,506,2.0,-5.8321,-35.204334
76,2036,87,58,0.0,7193.119629,-0.03,-0.04,-0.08,,93.0,147.0,100.0,1464.0,59.0,647,2.0,-5.832169,-35.204159
77,2068,33,41,,3167.119873,,,,,,,,,,675,,-5.831641,-35.205559
77,2051,15,18,-6.0,1686.724976,-0.06,-0.06,-0.07,,93.0,28.0,100.0,1469.0,59.0,653,1.0,-5.832308,-35.2038
76,1605,14,7,-7.0,1247.075073,-0.03,-0.06,0.1,,93.0,28.0,199.0,1463.0,59.0,659,1.0,-5.832377,-35.203621
75,1592,13,7,-7.0,1185.719971,0.01,-0.05,-0.06,,93.0,28.0,199.0,1470.0,59.0,653,1.0,-5.832447,-35.203445
75,1588,13,7,-7.0,1184.079956,-0.04,-0.17,-0.05,,93.0,27.0,199.0,1471.0,59.0,661,1.0,-5.832521,-35.203266
75,1589,13,6,-7.0,1170.045044,0.01,-0.11,-0.02,,93.0,27.0,199.0,1464.0,59.0,661,1.0,-5.832602,-35.203094
75,1585,13,6,-8.0,1168.425049,-0.02,-0.24,-0.01,,93.0,27.0,199.0,1463.0,59.0,648,1.0,-5.832694,-35.202927
75,1570,13,6,-8.0,1162.349976,0.0,-0.15,-0.16,,93.0,27.0,199.0,1465.0,59.0,671,1.0,-5.832798,-35.202778
73,1539,13,6,-9.0,1121.405029,0.0,-0.11,0.02,,92.0,27.0,199.0,1460.0,59.0,655,1.0,-5.83291,-35.202625
70,1485,12,6,-8.0,1020.299988,0.02,-0.06,0.08,,91.0,26.0,199.0,1453.0,59.0,675,1.0,-5.833023,-35.202488
67,1416,13,5,-4.0,977.76001,-0.01,-0.01,0.01,,91.0,26.0,117.0,1464.0,59.0,663,1.0,-5.833131,-35.202351
64,1353,13,6,-4.0,928.549988,0.0,-0.03,0.06,,90.0,27.0,97.0,1460.0,59.0,672,1.0,-5.833234,-35.202229
60,1280,13,6,-9.0,851.400024,0.02,0.01,0.03,,90.0,27.0,94.0,1459.0,59.0,645,1.0,-5.83333,-35.202106
57,1533,13,6,-9.0,892.394958,0.04,0.01,-0.03,,90.0,27.0,94.0,1461.0,59.0,648,1.0,-5.833421,-35.201996
55,1471,13,6,-9.0,845.155029,-0.04,-0.01,0.05,,89.0,27.0,94.0,1461.0,59.0,651,1.0,-5.833507,-35.201889
53,1401,13,6,-9.0,796.795044,-0.01,0.01,-0.03,,89.0,27.0,96.0,1457.0,59.0,664,1.0,-5.833589,-35.201778
51,1361,13,6,-9.0,758.38501,0.0,-0.01,-0.09,,88.0,27.0,99.0,1459.0,59.0,661,1.0,-5.833667,-35.201679
49,1313,13,6,-7.0,718.575012,-0.01,0.0,0.01,,88.0,27.0,99.0,1460.0,59.0,658,1.0,-5.833743,-35.201584
46,1248,13,6,-4.0,662.47998,-0.02,-0.02,-0.01,,88.0,28.0,100.0,1459.0,59.0,654,0.0,-5.833816,-35.201488
41,1359,13,6,-9.0,624.865051,-0.01,0.01,0.02,,87.0,27.0,100.0,1458.0,59.0,666,0.0,-5.833882,-35.201408
37,1345,13,6,-9.0,568.674927,0.01,0.01,0.01,,87.0,27.0,100.0,1461.0,59.0,665,0.0,-5.83394,-35.201332
34,1222,12,6,-9.0,484.399994,-0.01,-0.01,0.1,,87.0,28.0,100.0,1460.0,59.0,640,0.0,-5.833992,-35.201263
28,1223,12,6,-9.0,411.910004,-0.03,0.0,0.1,,87.0,26.0,100.0,1458.0,59.0,649,0.0,-5.834037,-35.201202
22,1009,14,8,-9.0,361.349976,0.01,0.01,0.08,,87.0,36.0,100.0,1459.0,59.0,650,0.0,-5.834072,-35.20116
18,972,12,6,-9.0,260.639984,-0.01,0.0,-0.03,,87.0,29.0,100.0,1465.0,59.0,655,0.0,-5.834102,-35.201118
17,1422,19,25,-12.0,697.619995,-0.06,0.01,-0.1,,87.0,70.0,100.0,1462.0,59.0,661,1.0,-5.834129,-35.201088
19,1694,23,29,11.0,958.559998,0.0,0.04,-0.15,,87.0,83.0,100.0,1456.0,59.0,658,1.0,-5.834157,-35.201054
21,1876,26,32,12.0,1186.140015,0.03,0.02,-0.15,,87.0,90.0,100.0,1465.0,59.0,660,1.0,-5.83419,-35.201008
24,2151,27,35,12.0,1431.045044,0.02,0.0,-0.14,,87.0,90.0,100.0,1447.0,59.0,671,1.0,-5.834228,-35.200958
28,2383,27,33,15.0,1550.314941,0.0,0.01,-0.17,,87.0,88.0,100.0,1460.0,59.0,642,1.0,-5.834269,-35.200905
30,1723,26,35,10.0,1404.974976,0.04,0.06,-0.1,,87.0,93.0,100.0,1471.0,59.0,650,1.0,-5.834315,-35.200844
32,1789,27,36,11.0,1526.26001,0.02,-0.01,-0.12,,87.0,93.0,100.0,1462.0,59.0,650,1.0,-5.834365,-35.200775
35,1757,27,36,11.0,1582.234985,0.0,0.03,-0.11,,87.0,93.0,100.0,1459.0,59.0,651,1.0,-5.834418,-35.200706
37,1811,27,36,11.0,1646.515015,0.0,0.03,-0.14,,87.0,93.0,100.0,1463.0,59.0,666,1.0,-5.834476,-35.200638
39,1899,27,36,-4.0,1724.624878,0.01,0.02,-0.13,,87.0,94.0,100.0,1464.0,59.0,660,1.0,-5.834536,-35.200558
41,1531,27,36,9.0,1628.934937,0.0,0.0,-0.09,,87.0,94.0,100.0,1464.0,59.0,1081,1.0,-5.834599,-35.200478
42,1583,27,36,10.0,1670.369873,-0.01,-0.01,-0.13,,87.0,94.0,100.0,1461.0,59.0,661,1.0,-5.834665,-35.200394
44,1636,27,36,11.0,1734.400024,0.02,0.0,-0.13,,87.0,93.0,100.0,1461.0,59.0,663,1.0,-5.834733,-35.200302
46,1682,27,36,11.0,1796.619995,0.0,0.01,-0.13,,87.0,93.0,100.0,1471.0,59.0,663,1.0,-5.834804,-35.200214
47,1734,27,35,11.0,1817.939941,-0.01,0.03,-0.1,,87.0,92.0,100.0,1462.0,59.0,653,1.0,-5.834876,-35.200119
49,1765,26,35,11.0,1833.300049,0.0,0.02,-0.07,,87.0,92.0,100.0,1459.0,59.0,650,1.0,-5.83495,-35.200024
51,1824,26,34,12.0,1880.199951,0.02,-0.02,-0.09,,88.0,91.0,100.0,1467.0,59.0,651,1.0,-5.835028,-35.199921
53,1412,24,31,10.0,1601.039917,-0.02,0.0,-0.08,,88.0,92.0,100.0,1459.0,59.0,663,1.0,-5.835109,-35.199818
55,1531,25,32,12.0,1753.484985,0.03,0.0,-0.1,,88.0,91.0,100.0,1460.0,59.0,642,1.0,-5.835193,-35.199707
57,1517,16,23,-6.0,1246.799927,0.01,0.02,-0.04,,88.0,51.0,100.0,1462.0,59.0,1086,1.0,-5.83528,-35.199596
57,1528,13,7,-6.0,904.959961,-0.03,-0.01,-0.1,,88.0,28.0,100.0,1462.0,59.0,659,1.0,-5.835368,-35.199478
58,1534,13,7,-8.0,921.049988,0.0,0.0,-0.04,,88.0,27.0,100.0,1451.0,59.0,665,1.0,-5.835456,-35.199368
58,1548,13,6,-9.0,911.359985,0.02,0.01,-0.06,,88.0,27.0,100.0,1476.0,59.0,637,1.0,-5.835545,-35.199253
58,1549,13,6,-9.0,911.679993,0.0,0.01,-0.05,,88.0,27.0,100.0,1475.0,59.0,659,1.0,-5.835633,-35.199135
58,1550,13,7,-9.0,926.25,0.03,-0.04,-0.03,,88.0,27.0,100.0,1454.0,59.0,663,1.0,-5.835721,-35.19902
58,1544,13,6,-9.0,910.080017,-0.03,-0.05,0.01,,88.0,27.0,100.0,1470.0,59.0,645,1.0,-5.835809,-35.198902
57,1532,13,6,-9.0,892.080017,0.01,-0.04,-0.02,,88.0,27.0,100.0,1464.0,59.0,667,1.0,-5.835897,-35.198788
57,1514,13,6,-9.0,886.409973,-0.01,-0.03,-0.04,,88.0,27.0,100.0,1465.0,59.0,655,1.0,-5.836001,-35.19865
56,1500,13,6,-9.0,868.0,0.01,-0.01,-0.06,,88.0,26.0,100.0,1469.0,59.0,845,1.0,-5.83607,-35.198559
55,1476,13,6,-9.0,846.680054,0.03,0.02,-0.07,,88.0,27.0,100.0,1464.0,59.0,674,1.0,-5.836156,-35.198452
54,1457,13,6,-9.0,827.100037,0.0,-0.02,-0.08,,88.0,27.0,100.0,1465.0,59.0,648,1.0,-5.836241,-35.198345
53,1432,13,6,-9.0,805.940002,0.02,-0.01,-0.06,,88.0,27.0,100.0,1460.0,59.0,669,1.0,-5.836341,-35.198215
52,1389,12,6,-9.0,750.809998,0.0,0.02,-0.02,,88.0,27.0,100.0,1460.0,59.0,658,1.0,-5.836406,-35.198135
51,1360,12,6,-9.0,729.599976,0.01,0.02,-0.03,,88.0,27.0,100.0,1460.0,59.0,675,1.0,-5.836486,-35.198032
49,1319,12,6,-9.0,692.724976,0.03,0.02,-0.03,,87.0,27.0,100.0,1462.0,59.0,661,0.0,-5.836563,-35.197937
48,1291,12,6,-9.0,672.569946,-0.01,-0.02,-0.01,,87.0,27.0,100.0,1459.0,59.0,677,0.0,-5.836652,-35.197819
47,1258,12,6,-9.0,651.369995,-0.01,-0.05,-0.03,,87.0,27.0,100.0,1462.0,59.0,659,0.0,-5.836711,-35.197742
44,1531,13,6,-7.0,707.75,0.02,-0.05,-0.08,,87.0,26.0,100.0,1461.0,59.0,648,1.0,-5.836799,-35.197643
42,1525,13,6,-9.0,678.0,-0.01,-0.03,0.04,,87.0,27.0,100.0,1448.0,59.0,653,0.0,-5.836858,-35.197578
38,1376,12,6,-9.0,566.720032,-0.01,-0.05,0.05,,87.0,27.0,100.0,1459.0,59.0,647,0.0,-5.836942,-35.197495
32,1183,12,6,-9.0,452.769989,-0.02,-0.05,0.09,,87.0,28.0,100.0,1462.0,59.0,660,0.0,-5.836992,-35.197456
27,1316,12,6,-9.0,415.140015,0.0,-0.02,0.06,,87.0,27.0,100.0,1457.0,59.0,1161,0.0,-5.837056,-35.197399
18,1006,12,8,-11.0,286.779999,-0.06,-0.01,0.05,,87.0,30.0,100.0,1474.0,59.0,649,0.0,-5.837087,-35.197376
15,919,13,7,19.0,244.089996,0.0,-0.01,-0.06,,87.0,39.0,100.0,1478.0,59.0,658,0.0,-5.837123,-35.197346
15,1436,23,32,-2.0,877.960022,0.01,0.01,-0.14,,87.0,85.0,100.0,1482.0,59.0,824,1.0,-5.837148,-35.197327
18,1683,27,35,9.0,1161.494995,0.01,0.0,-0.15,,87.0,91.0,100.0,1474.0,59.0,658,1.0,-5.837192,-35.197296
22,1937,28,36,11.0,1373.730103,0.0,-0.02,-0.16,,87.0,92.0,100.0,1478.0,59.0,650,1.0,-5.837228,-35.197269
25,2181,27,35,13.0,1464.300049,0.01,-0.02,-0.16,,87.0,89.0,100.0,1478.0,59.0,650,1.0,-5.837289,-35.197224
27,2373,26,32,15.0,1467.034912,-0.05,-0.06,-0.2,,87.0,87.0,100.0,1476.0,59.0,661,1.0,-5.837334,-35.197193
30,1699,25,33,12.0,1322.684937,0.0,0.02,-0.15,,87.0,92.0,100.0,1474.0,59.0,670,1.0,-5.837408,-35.197144
32,1753,26,34,12.0,1436.48999,0.01,0.02,-0.11,,87.0,92.0,100.0,1479.0,59.0,1086,1.0,-5.83746,-35.197105
33,1699,25,31,12.0,1343.679932,0.02,0.01,-0.14,,87.0,90.0,100.0,1475.0,59.0,662,1.0,-5.837543,-35.197048
35,1723,25,31,12.0,1393.589844,0.01,0.01,-0.12,,87.0,90.0,100.0,1476.0,59.0,668,1.0,-5.8376,-35.197006
37,1794,25,31,13.0,1459.960083,0.0,0.0,-0.14,,87.0,89.0,100.0,1478.0,59.0,671,1.0,-5.837691,-35.196945
38,1881,23,29,14.0,1400.63501,-0.02,0.01,-0.11,,87.0,86.0,100.0,1478.0,59.0,1118,1.0,-5.837754,-35.196899
40,1437,22,27,12.0,1218.39502,0.01,0.01,-0.06,,87.0,90.0,100.0,1475.0,59.0,661,1.0,-5.837852,-35.196831
41,1545,23,30,13.0,1364.974976,0.0,0.0,-0.08,,87.0,89.0,100.0,1479.0,59.0,640,1.0,-5.83792,-35.196785
43,1592,23,30,13.0,1420.580078,0.01,-0.03,-0.14,,87.0,89.0,100.0,1476.0,59.0,653,1.0,-5.838025,-35.196712
44,1633,23,29,13.0,1435.545044,0.01,-0.02,-0.05,,87.0,88.0,100.0,1478.0,59.0,658,1.0,-5.838098,-35.196659
46,1674,22,29,14.0,1452.75,0.02,0.02,-0.08,,87.0,84.0,100.0,1476.0,59.0,652,1.0,-5.83821,-35.196583
46,1647,14,19,-3.0,990.274963,0.0,0.01,-0.07,,87.0,36.0,100.0,1480.0,59.0,647,1.0,-5.838287,-35.196529
45,1628,13,7,-6.0,761.279968,0.01,0.01,-0.05,,87.0,27.0,100.0,1467.0,59.0,685,1.0,-5.838401,-35.196453
44,1567,13,7,-8.0,731.084961,-0.01,0.02,-0.02,,87.0,29.0,199.0,1461.0,59.0,658,1.0,-5.838474,-35.196404
42,1525,12,7,-9.0,667.625,0.0,0.01,-0.07,,87.0,28.0,199.0,1459.0,59.0,660,0.0,-5.83858,-35.196327
41,1469,12,7,-9.0,640.559998,0.0,0.0,-0.05,,87.0,28.0,199.0,1454.0,59.0,670,0.0,-5.838649,-35.196285
39,1422,12,6,4.0,589.950012,-0.01,0.01,-0.04,,87.0,26.0,186.0,1459.0,59.0,644,0.0,-5.838748,-35.196217
38,1376,12,5,-7.0,553.840027,0.01,0.01,-0.03,,87.0,26.0,102.0,1459.0,59.0,648,0.0,-5.838843,-35.196148
36,1281,12,6,-2.0,521.01001,-0.01,-0.03,0.03,,87.0,27.0,94.0,1459.0,59.0,654,0.0,-5.838933,-35.196083
32,1170,12,6,-5.0,450.300018,0.0,-0.01,0.11,,87.0,29.0,94.0,1448.0,59.0,664,0.0,-5.838987,-35.196049
26,1293,12,6,-1.0,398.880005,-0.01,0.02,0.15,,87.0,28.0,94.0,1464.0,59.0,672,0.0,-5.839033,-35.196014
18,1040,12,8,-10.0,291.199982,-0.01,0.01,0.0,,87.0,32.0,96.0,1459.0,59.0,677,0.0,-5.839083,-35.19598
16,987,18,7,-9.0,320.505005,-0.05,0.04,-0.06,,87.0,70.0,99.0,1459.0,59.0,655,0.0,-5.839111,-35.195961
17,1525,21,27,6.0,797.5,0.0,-0.01,-0.14,,87.0,77.0,100.0,1459.0,59.0,642,1.0,-5.839151,-35.19593
20,1927,87,47,-3.0,3560.044922,0.04,0.06,-0.28,,87.0,137.0,100.0,1465.0,59.0,647,2.0,-5.839182,-35.195908
29,2692,88,95,-3.0,7125.040039,0.02,-0.02,-0.44,,87.0,188.0,100.0,1468.0,59.0,495,2.0,-5.839249,-35.195866
38,3344,88,93,-7.0,7954.319824,0.01,0.02,-0.18,,87.0,188.0,100.0,1459.0,59.0,523,2.0,-5.839309,-35.19582
45,2645,88,86,-4.0,7496.475098,0.03,0.01,-0.22,,87.0,202.0,100.0,1453.0,59.0,517,2.0,-5.839416,-35.195744
50,2257,88,88,-6.0,7629.330078,0.05,0.06,-0.28,,87.0,212.0,99.0,1459.0,59.0,497,2.0,-5.839497,-35.195686
56,2105,88,92,-7.0,8069.699707,-0.04,0.08,-0.22,,88.0,211.0,99.0,1459.0,59.0,510,2.0,-5.839629,-35.195591
60,2143,88,89,-4.0,8152.535156,0.0,-0.07,-0.26,,89.0,180.0,99.0,1458.0,59.0,505,2.0,-5.839724,-35.195518
62,2242,34,65,3.0,3582.669922,0.06,-0.12,-0.11,,90.0,120.0,100.0,1460.0,59.0,667,2.0,-5.83988,-35.195415
63,1762,24,43,-4.0,2205.860107,0.04,-0.16,-0.13,,90.0,87.0,110.0,1459.0,59.0,668,1.0,-5.83999,-35.195354
60,1590,14,10,-9.0,1046.5,0.02,-0.17,-0.07,,91.0,29.0,100.0,1459.0,59.0,635,1.0,-5.840156,-35.195278
56,1496,16,7,-11.0,975.23999,-0.02,-0.12,-0.03,,92.0,53.0,100.0,1459.0,59.0,669,1.0,-5.840264,-35.19524
52,1895,18,17,9.0,1274.774902,0.01,-0.03,-0.09,,93.0,53.0,100.0,1464.0,59.0,650,1.0,-5.840416,-35.19519
50,1799,20,20,17.0,1329.650024,0.0,-0.07,-0.02,,93.0,69.0,100.0,1465.0,59.0,658,1.0,-5.840514,-35.195168
48,2316,20,21,21.0,1489.02002,-0.01,-0.05,-0.08,,93.0,57.0,100.0,1468.0,59.0,660,1.0,-5.840656,-35.195137
45,2226,20,17,20.0,1310.059937,0.03,-0.08,-0.08,,93.0,64.0,100.0,1461.0,59.0,656,1.0,-5.840747,-35.195122
43,2118,15,11,13.0,976.859985,-0.02,-0.11,-0.03,,92.0,27.0,100.0,1454.0,59.0,1169,1.0,-5.840878,-35.195099
39,1953,14,7,-5.0,771.190002,-0.01,-0.08,-0.03,,92.0,29.0,117.0,1459.0,59.0,656,1.0,-5.84096,-35.195091
35,1756,13,7,-4.0,641.76001,-0.02,-0.12,0.01,,91.0,29.0,199.0,1459.0,59.0,645,0.0,-5.84107,-35.195087
30,1468,12,7,-3.0,493.580017,-0.01,-0.06,-0.03,,90.0,28.0,199.0,1461.0,59.0,649,0.0,-5.841132,-35.195084
25,1148,13,8,0.0,403.919983,-0.01,-0.06,0.01,,90.0,33.0,133.0,1464.0,59.0,636,0.0,-5.841211,-35.195084
20,1371,18,8,-22.0,443.940002,-0.08,-0.05,-0.06,,90.0,67.0,96.0,1467.0,59.0,649,0.0,-5.841253,-35.195087
18,1630,23,28,3.0,903.899963,-0.03,-0.05,-0.17,,90.0,82.0,97.0,1464.0,59.0,660,1.0,-5.841307,-35.195091
19,1919,86,45,1.0,3366.079834,0.0,-0.06,-0.3,,89.0,117.0,100.0,1465.0,59.0,650,2.0,-5.841344,-35.195091
24,2172,47,57,5.0,2783.160156,0.01,-0.03,-0.26,,89.0,113.0,100.0,1461.0,59.0,661,2.0,-5.841413,-35.195095
28,2441,37,48,7.0,2333.580078,0.02,-0.04,-0.21,,89.0,103.0,100.0,1461.0,59.0,1142,1.0,-5.841467,-35.195099
31,2717,37,46,9.0,2470.544922,0.0,-0.06,-0.22,,88.0,97.0,100.0,1470.0,59.0,660,2.0,-5.841559,-35.195103
35,2979,38,43,9.0,2643.810059,-0.01,-0.08,-0.11,,88.0,97.0,100.0,1462.0,59.0,645,2.0,-5.841627,-35.195107
38,3201,36,32,-9.0,2380.349854,0.03,-0.06,-0.17,,88.0,98.0,100.0,1480.0,59.0,643,1.0,-5.841739,-35.19511
41,2250,33,41,8.0,2275.5,-0.03,-0.05,-0.13,,87.0,102.0,100.0,1462.0,59.0,650,1.0,-5.841819,-35.195122
43,1726,29,40,9.0,1919.790039,0.0,-0.05,-0.1,,87.0,96.0,100.0,1460.0,59.0,660,1.0,-5.841949,-35.195129
46,1742,28,36,10.0,1862.220093,0.01,-0.06,-0.08,,87.0,94.0,100.0,1470.0,59.0,659,1.0,-5.842041,-35.195137
49,1754,23,32,15.0,1641.869995,0.0,-0.07,-0.09,,87.0,78.0,100.0,1464.0,59.0,660,1.0,-5.842186,-35.195152
50,1791,14,10,8.0,957.299988,0.0,-0.04,-0.02,,88.0,28.0,100.0,1470.0,59.0,654,1.0,-5.842286,-35.195164
51,1818,14,7,-3.0,933.220032,-0.01,-0.11,-0.02,,88.0,29.0,180.0,1459.0,59.0,663,1.0,-5.842438,-35.195187
51,1836,13,7,-4.0,909.440002,0.0,-0.18,-0.02,,88.0,28.0,199.0,1462.0,59.0,655,1.0,-5.842538,-35.195217
52,1854,13,7,-4.0,930.430054,0.01,-0.14,-0.03,,88.0,27.0,199.0,1469.0,59.0,670,1.0,-5.842684,-35.195271
52,1868,13,7,-4.0,934.559998,0.01,-0.02,-0.05,,88.0,27.0,199.0,1460.0,59.0,639,1.0,-5.842777,-35.19532
52,1883,13,6,-4.0,923.070007,0.01,-0.01,-0.04,,88.0,26.0,199.0,1465.0,59.0,649,1.0,-5.842914,-35.1954
53,1886,13,6,-4.0,939.870056,-0.01,-0.01,-0.03,,87.0,26.0,199.0,1467.0,59.0,657,1.0,-5.843005,-35.195454
53,1896,13,6,-4.0,942.820007,0.02,-0.04,-0.02,,87.0,26.0,199.0,1463.0,59.0,660,1.0,-5.84314,-35.195538
53,1899,13,6,-4.0,943.704956,0.01,-0.07,-0.07,,87.0,26.0,199.0,1467.0,59.0,1111,1.0,-5.843228,-35.195595
53,1905,13,6,-4.0,945.474976,0.03,-0.11,-0.03,,87.0,26.0,199.0,1445.0,59.0,661,1.0,-5.843353,-35.195698
53,1892,13,6,-4.0,941.640015,0.0,-0.12,-0.08,,87.0,26.0,199.0,1467.0,59.0,1048,1.0,-5.843432,-35.195766
52,1861,13,6,-4.0,916.690002,0.02,-0.14,0.0,,87.0,27.0,199.0,1467.0,59.0,658,1.0,-5.84354,-35.195885
50,1813,13,6,-3.0,871.640015,0.01,-0.12,0.01,,87.0,27.0,199.0,1467.0,59.0,716,1.0,-5.843632,-35.196007
49,1762,13,7,-3.0,857.359985,0.01,-0.07,-0.06,,87.0,26.0,199.0,1463.0,59.0,662,1.0,-5.843684,-35.196087
47,1701,13,6,-5.0,795.265015,-0.01,-0.05,-0.03,,86.0,27.0,199.0,1462.0,59.0,665,1.0,-5.843753,-35.196217
45,1638,13,6,-6.0,749.190002,0.02,-0.04,-0.03,,86.0,27.0,199.0,1465.0,59.0,668,1.0,-5.843793,-35.196301
43,1565,12,6,-9.0,677.424988,0.0,-0.04,-0.05,,86.0,27.0,199.0,1464.0,59.0,654,0.0,-5.843843,-35.196423
41,1488,12,6,-9.0,631.679993,-0.01,-0.08,-0.05,,86.0,27.0,199.0,1462.0,59.0,653,0.0,-5.843869,-35.196503
40,1433,12,5,31.0,592.424988,0.01,-0.05,-0.07,,85.0,27.0,160.0,1463.0,59.0,647,0.0,-5.843899,-35.196621
39,1406,14,6,27.0,631.349976,0.0,-0.05,-0.04,,85.0,34.0,99.0,1462.0,59.0,660,0.0,-5.843913,-35.196697
39,1391,16,11,3.0,747.75,0.0,-0.04,-0.06,,85.0,46.0,94.0,1462.0,59.0,658,1.0,-5.843927,-35.196812
38,1394,13,10,3.0,646.559998,-0.03,-0.05,-0.05,,85.0,30.0,94.0,1472.0,59.0,672,0.0,-5.843931,-35.196888
38,1382,13,6,-6.0,590.039978,-0.02,-0.05,-0.04,,85.0,28.0,94.0,1475.0,59.0,655,0.0,-5.843931,-35.197006
37,1351,13,6,-6.0,569.965027,0.0,-0.01,0.05,,85.0,27.0,94.0,1475.0,59.0,642,0.0,-5.843928,-35.197079
35,1271,12,6,-4.0,506.554993,0.01,-0.03,0.09,,85.0,27.0,94.0,1473.0,59.0,647,0.0,-5.843921,-35.197189
31,1528,13,6,-9.0,523.179993,0.0,-0.01,0.07,,85.0,27.0,99.0,1475.0,59.0,650,0.0,-5.843918,-35.19725
30,1494,13,6,-9.0,502.920013,0.07,-0.02,0.02,,85.0,26.0,99.0,1480.0,59.0,649,0.0,-5.843913,-35.197346
29,1431,13,6,-8.0,477.924988,0.02,-0.06,-0.01,,86.0,26.0,100.0,1470.0,59.0,653,0.0,-5.84391,-35.197403
32,1568,18,14,-5.0,774.640015,0.0,-0.07,-0.08,,86.0,61.0,100.0,1479.0,59.0,657,1.0,-5.843903,-35.197498
33,1626,19,21,15.0,952.019958,0.0,-0.02,-0.14,,86.0,64.0,100.0,1480.0,59.0,661,1.0,-5.843896,-35.197563
35,1711,19,21,17.0,1011.080017,0.02,-0.02,-0.05,,86.0,68.0,100.0,1479.0,59.0,1090,1.0,-5.843886,-35.197666
36,1797,19,21,18.0,1053.644897,0.0,-0.05,-0.09,,86.0,61.0,100.0,1471.0,59.0,663,1.0,-5.843879,-35.197742
37,1804,14,8,3.0,720.900024,0.02,-0.06,-0.02,,86.0,27.0,100.0,1476.0,59.0,637,0.0,-5.843869,-35.197857
36,1785,14,7,-3.0,684.774963,-0.01,-0.05,-0.01,,86.0,29.0,199.0,1475.0,59.0,650,0.0,-5.843862,-35.197929
34,1697,13,7,-5.0,614.38501,0.0,-0.07,0.04,,86.0,28.0,199.0,1475.0,59.0,657,0.0,-5.843851,-35.198032
31,1526,12,7,-9.0,517.940002,0.0,-0.13,0.06,,86.0,28.0,199.0,1473.0,59.0,662,0.0,-5.84384,-35.198097
28,1373,12,6,-11.0,437.410004,-0.01,-0.03,-0.12,,87.0,27.0,199.0,1474.0,59.0,654,0.0,-5.843818,-35.198181
26,1317,12,6,4.0,402.720001,-0.02,0.07,-0.05,,87.0,26.0,113.0,1471.0,59.0,656,0.0,-5.843803,-35.198231
25,1247,12,6,-3.0,379.285004,-0.04,0.07,0.04,,87.0,27.0,97.0,1471.0,59.0,660,0.0,-5.843789,-35.198303
21,1114,12,7,-9.0,323.959991,0.01,0.01,0.01,,87.0,27.0,94.0,1474.0,59.0,666,0.0,-5.843785,-35.198349
18,1046,12,6,-6.0,269.519989,0.02,-0.02,0.0,,87.0,28.0,94.0,1446.0,59.0,677,0.0,-5.84378,-35.198406
15,919,13,7,-4.0,244.089996,-0.01,-0.06,-0.01,,87.0,35.0,94.0,1463.0,59.0,638,0.0,-5.843773,-35.198437
12,873,13,10,0.0,239.029999,0.02,-0.15,0.08,,87.0,42.0,94.0,1489.0,59.0,663,0.0,-5.843756,-35.198471
10,843,14,12,-5.0,246.729996,0.03,-0.13,-0.01,,87.0,54.0,99.0,1480.0,59.0,653,0.0,-5.84374,-35.198486
8,818,15,16,-7.0,278.160004,0.06,-0.16,-0.11,,87.0,67.0,99.0,1470.0,59.0,654,0.0,-5.843713,-35.198498
9,862,14,18,5.0,305.369995,0.0,-0.17,0.03,,87.0,64.0,100.0,1478.0,59.0,673,0.0,-5.843694,-35.198498
10,989,21,24,-12.0,525.130005,0.01,-0.18,-0.13,,87.0,82.0,100.0,1497.0,59.0,656,0.0,-5.843665,-35.198483
11,1174,18,23,9.0,505.580017,0.02,-0.13,-0.06,,87.0,76.0,100.0,1494.0,59.0,1132,0.0,-5.843652,-35.198463
12,1258,21,26,10.0,638.019958,-0.02,-0.2,-0.17,,87.0,83.0,100.0,1482.0,59.0,664,0.0,-5.843644,-35.198429
14,1366,22,27,12.0,731.029968,-0.02,-0.03,-0.25,,87.0,86.0,100.0,1487.0,59.0,640,1.0,-5.843647,-35.198399
16,1462,21,25,13.0,730.209961,0.03,0.04,0.14,,87.0,84.0,100.0,1482.0,59.0,646,1.0,-5.843654,-35.198353
18,1595,20,25,15.0,772.924988,0.0,0.07,-0.19,,87.0,78.0,100.0,1491.0,59.0,678,1.0,-5.843659,-35.198315
