speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
33,2794,29,34,14,1907.48999,0.02,-0.03,-0.19,,87,88,100,1464,59.0,648,1,-5.838314,-35.209885
34,2888,28,32,16,1877.039917,0.04,0.0,-0.12,,87,83,100,1467,59.0,671,1,-5.838324,-35.209953
35,2894,23,24,18,1532.22998,0.03,0.02,0.01,,87,69,100,1476,59.0,642,1,-5.838341,-35.210056
35,2814,18,14,19,1130.430054,0.02,-0.03,0.0,,87,39,100,1473,59.0,669,0,-5.838352,-35.210125
34,2291,18,12,10,940.929993,0.02,-0.13,-0.05,,87,49,100,1459,59.0,655,0,-5.838365,-35.210228
33,1651,16,15,15,780.23999,0.02,-0.21,-0.05,,87,49,100,1471,59.0,703,0,-5.838365,-35.210297
33,1628,16,14,15,758.580017,0.03,-0.22,-0.04,,88,45,100,1479,59.0,688,0,-5.838345,-35.210396
32,1582,17,16,15,787.679993,0.02,-0.2,-0.01,,88,51,100,1464,59.0,656,0,-5.838318,-35.210457
32,1568,17,16,16,784.320007,0.03,-0.2,0.0,,88,56,100,1472,59.0,656,0,-5.838259,-35.210533
32,1575,17,17,16,802.375,0.02,-0.21,-0.01,,88,57,100,1467,59.0,641,0,-5.838208,-35.210571
33,1603,17,16,17,809.234985,0.02,-0.09,0.02,,88,55,100,1478,59.0,665,0,-5.838118,-35.210617
34,1667,17,17,17,858.585022,0.01,-0.03,-0.02,,88,56,100,1467,59.0,660,0,-5.838053,-35.21064
35,1715,18,18,18,931.474976,0.03,0.03,0.02,,88,58,100,1475,59.0,647,0,-5.837952,-35.21067
36,1779,18,18,18,966.330017,0.02,0.02,0.01,,88,58,100,1475,59.0,644,0,-5.837882,-35.210693
38,1853,18,18,18,1022.840027,0.03,0.05,-0.02,,88,57,100,1474,59.0,659,0,-5.837773,-35.210728
40,1935,18,16,-3,1045.800049,-0.01,-0.01,-0.01,,88,58,100,1475,59.0,662,0,-5.837697,-35.210747
42,1492,17,19,16,973.559998,0.0,-0.03,0.01,,88,56,100,1474,59.0,642,0,-5.837576,-35.210785
44,1593,14,9,-4,793.14502,0.08,0.04,0.09,,88,29,100,1461,59.0,994,0,-5.837491,-35.210808
43,2118,14,7,-4,879.5,0.04,0.01,0.02,,88,29,199,1465,59.0,668,0,-5.837365,-35.21085
42,2076,14,7,-5,851.619995,0.02,0.01,0.01,,88,28,199,1475,59.0,664,0,-5.837283,-35.210873
41,2034,13,7,-4,800.160034,0.02,-0.02,0.03,,88,27,199,1471,59.0,649,0,-5.837162,-35.210911
41,2011,15,9,7,877.75,-0.01,0.04,-0.03,,87,31,101,1478,59.0,641,0,-5.837083,-35.210938
41,2016,16,9,5,903.999939,0.03,0.01,0.03,,87,37,94,1479,59.0,709,0,-5.836964,-35.210976
41,1468,16,14,17,843.700012,0.05,0.03,0.01,,87,46,98,1480,59.0,655,0,-5.836885,-35.211002
42,1501,16,15,16,883.785034,-0.01,0.04,0.03,,87,49,99,1459,59.0,670,0,-5.836764,-35.211044
42,1519,17,16,16,933.51001,0.03,0.0,0.01,,87,56,100,1475,59.0,649,0,-5.836683,-35.211067
43,1536,17,17,16,970.799988,0.02,-0.05,0.0,,87,57,100,1471,59.0,674,0,-5.83656,-35.211113
43,1564,17,17,16,979.200012,0.05,-0.02,-0.01,,87,56,100,1473,59.0,674,0,-5.836477,-35.211136
43,1565,16,17,6,949.5,0.04,0.04,0.02,,87,45,100,1471,59.0,669,0,-5.83635,-35.21117
44,1572,15,12,12,860.160034,0.02,0.09,-0.01,,87,38,100,1470,59.0,664,0,-5.836266,-35.211201
44,1580,15,10,20,831.599976,0.05,0.18,0.06,,87,37,100,1473,59.0,662,0,-5.836145,-35.211254
44,1586,16,13,16,908.01001,0.03,0.19,0.0,,87,42,100,1470,59.0,637,0,-5.836071,-35.2113
44,1585,16,12,9,891.799988,0.04,0.05,-0.01,,87,39,100,1471,59.0,636,0,-5.83597,-35.211388
43,1557,13,8,4,728.535034,0.02,-0.02,0.03,,87,28,100,1464,59.0,655,0,-5.835906,-35.211449
41,1488,13,7,-3,669.119995,0.03,-0.11,0.06,,87,27,100,1464,59.0,642,0,-5.835814,-35.211536
38,1355,12,6,-6,562.100037,-0.01,-0.13,-0.02,,87,28,100,1470,59.0,651,0,-5.835755,-35.21159
36,1332,13,6,5,552.720032,0.0,-0.18,-0.04,,87,41,100,1471,59.0,919,0,-5.835664,-35.211651
36,1316,19,24,10,964.799988,0.04,-0.08,0.05,,87,76,100,1464,59.0,660,0,-5.835599,-35.211689
37,1350,23,30,9,1222.75,0.01,-0.1,0.04,,87,87,100,1474,59.0,673,1,-5.835496,-35.211731
38,1394,23,29,11,1237.48999,0.04,0.06,0.0,,87,89,100,1465,59.0,655,1,-5.835423,-35.211758
39,1393,24,30,11,1308.584961,0.0,-0.03,-0.05,,87,90,100,1474,59.0,647,1,-5.83531,-35.211788
40,1433,24,30,12,1341.549927,0.01,-0.01,-0.01,,87,90,100,1473,59.0,654,1,-5.835232,-35.211807
41,1473,23,29,12,1320.549927,0.04,0.06,-0.04,,87,89,100,1476,59.0,669,1,-5.835112,-35.211838
42,1512,23,29,12,1353.26001,-0.02,-0.01,-0.01,,87,88,100,1467,59.0,665,1,-5.834989,-35.211864
42,1527,23,28,12,1339.449951,0.07,0.05,0.08,,87,87,100,1467,59.0,653,1,-5.834905,-35.21188
44,1570,22,28,12,1357.200073,0.06,0.0,-0.02,,87,87,100,1468,59.0,656,1,-5.834819,-35.211895
44,1596,22,28,13,1366.559937,0.03,-0.01,-0.12,,87,86,100,1462,59.0,630,1,-5.834687,-35.211922
45,1633,22,27,13,1379.880005,0.05,-0.06,-0.06,,87,86,100,1464,59.0,638,1,-5.834597,-35.211937
46,1647,22,27,14,1404.155029,0.03,-0.02,0.08,,87,85,100,1473,59.0,640,1,-5.83446,-35.211956
46,1673,22,27,14,1413.64502,-0.01,0.0,-0.07,,87,84,100,1465,59.0,630,1,-5.834367,-35.211967
48,1721,21,26,15,1413.77002,0.03,-0.01,-0.09,,87,82,100,1473,59.0,630,1,-5.834224,-35.211983
49,1746,21,25,15,1423.02002,0.03,-0.02,-0.03,,87,79,100,1474,59.0,634,1,-5.834126,-35.21199
50,1786,21,25,15,1457.25,0.03,-0.01,-0.05,,87,77,100,1473,59.0,631,1,-5.833977,-35.212009
51,1821,20,23,17,1413.77002,0.05,0.02,0.03,,87,72,100,1473,59.0,633,1,-5.833875,-35.212009
52,1856,20,21,18,1407.440063,0.04,0.0,-0.02,,87,71,100,1479,59.0,631,1,-5.83372,-35.212017
52,1849,19,21,-11,1368.38501,-0.01,-0.02,0.02,,87,68,100,1470,59.0,631,1,-5.833614,-35.212021
53,1451,17,19,15,1134.359985,0.01,-0.03,-0.02,,87,61,100,1483,59.0,638,0,-5.833455,-35.212021
53,1427,15,13,20,965.910034,0.01,-0.06,0.0,,87,40,100,1457,59.0,630,0,-5.833348,-35.212021
53,1419,14,8,-1,859.794983,0.02,-0.04,0.05,,87,30,100,1471,59.0,630,0,-5.833187,-35.212013
53,1426,13,6,-9,804.170044,0.02,-0.01,0.06,,87,27,100,1480,59.0,649,0,-5.83308,-35.212006
52,1412,13,6,-9,786.47998,0.05,0.01,0.04,,87,27,100,1470,59.0,650,0,-5.832921,-35.21199
51,1368,12,6,-6,731.880005,0.01,-0.01,0.16,,87,27,100,1471,59.0,650,0,-5.832817,-35.211983
47,1277,12,6,-5,656.405029,0.02,-0.05,0.12,,87,28,100,1462,59.0,643,0,-5.83267,-35.211967
44,1446,13,6,-9,686.5,0.03,-0.02,0.08,,87,27,100,1460,59.0,3133,0,-5.832579,-35.21196
43,1535,13,6,-9,694.575012,0.06,-0.04,0.08,,87,27,100,1465,59.0,654,0,-5.83245,-35.211937
41,1487,13,6,-9,654.945007,0.02,-0.04,0.08,,87,27,100,1462,59.0,656,0,-5.832367,-35.211926
40,1440,13,6,-9,630.200012,0.02,0.05,0.0,,87,27,100,1470,59.0,668,0,-5.832248,-35.211899
39,1416,18,17,-10,900.47998,0.03,0.03,0.03,,87,63,100,1472,59.0,644,0,-5.83217,-35.21188
39,1418,21,25,11,1125.76001,0.05,-0.03,-0.04,,87,81,100,1476,59.0,640,0,-5.832054,-35.211857
40,1445,23,28,11,1273.300049,0.03,0.0,-0.05,,87,87,100,1476,59.0,654,1,-5.831976,-35.211842
41,1467,23,28,12,1299.61499,0.03,-0.02,-0.09,,87,89,100,1467,59.0,661,1,-5.831856,-35.211807
41,1501,23,28,13,1311.345093,0.03,0.02,-0.08,,87,87,100,1462,59.0,641,1,-5.831734,-35.211781
42,1524,22,27,13,1284.780029,0.04,0.0,-0.04,,87,87,100,1467,59.0,3045,1,-5.831651,-35.211761
43,1558,22,27,13,1315.299927,0.04,-0.04,-0.01,,87,86,100,1465,59.0,658,1,-5.831524,-35.211727
44,1584,22,27,13,1343.319946,0.03,-0.01,0.01,,87,85,100,1482,59.0,658,1,-5.831438,-35.211704
45,1615,21,26,14,1318.824951,0.04,0.0,-0.03,,87,82,100,1471,59.0,643,1,-5.831307,-35.211666
46,1646,19,21,17,1187.909912,0.04,0.0,0.0,,87,67,100,1473,59.0,663,1,-5.831219,-35.211639
46,1652,19,20,17,1172.160034,0.07,-0.03,-0.03,,87,69,100,1471,59.0,650,1,-5.831086,-35.211601
46,1662,20,22,17,1245.080078,0.03,-0.09,0.01,,87,73,100,1471,59.0,680,1,-5.830998,-35.211567
47,1687,20,22,16,1272.015137,0.04,-0.08,-0.01,,87,73,100,1475,59.0,664,1,-5.830866,-35.211517
48,1713,20,24,15,1336.679932,0.01,-0.04,-0.02,,87,75,100,1474,59.0,631,1,-5.830776,-35.211479
48,1740,20,22,17,1309.0,0.02,-0.01,0.0,,87,71,100,1471,59.0,633,1,-5.830641,-35.211426
49,1777,19,22,18,1305.334961,0.0,-0.01,-0.02,,87,66,100,1470,59.0,630,1,-5.83055,-35.211384
50,1802,17,19,0,1208.190063,0.03,0.02,-0.01,,87,39,100,1453,59.0,638,1,-5.830409,-35.211323
50,1810,14,7,-3,914.849976,0.01,0.03,0.05,,87,27,103,1467,59.0,630,0,-5.830314,-35.211288
49,1748,14,8,-3,897.179993,0.04,0.03,0.07,,87,31,199,1470,59.0,630,0,-5.830178,-35.211231
46,1667,13,8,-6,801.089966,0.01,-0.01,0.08,,87,31,199,1469,59.0,651,0,-5.83009,-35.211201
43,1566,13,7,-9,716.5,0.0,-0.02,0.11,,87,29,199,1460,59.0,657,0,-5.829965,-35.211151
39,1422,12,7,-10,603.060059,0.01,-0.05,0.14,,87,27,199,1462,59.0,674,0,-5.829889,-35.211124
34,1227,12,6,6,485.399994,0.04,-0.11,0.14,,87,29,127,1464,59.0,670,0,-5.829791,-35.211082
28,1378,12,7,-9,451.149994,0.05,-0.18,0.08,,87,27,98,1467,59.0,659,0,-5.829738,-35.211056
24,1164,13,8,-10,394.23999,0.0,-0.23,0.16,,87,31,94,1453,59.0,666,0,-5.829683,-35.211002
20,1179,12,6,-6,309.269989,0.01,-0.23,0.02,,87,28,94,1465,59.0,672,0,-5.829662,-35.210968
19,1417,19,14,-17,547.304993,0.02,-0.22,0.03,,87,57,99,1469,59.0,647,0,-5.82965,-35.210911
19,1616,20,25,3,795.52002,0.04,-0.18,-0.04,,87,75,100,1478,59.0,646,0,-5.829654,-35.210873
21,1828,24,29,12,1057.0,0.02,-0.06,-0.11,,87,88,100,1473,59.0,662,0,-5.829675,-35.210815
23,2016,27,34,13,1344.060059,0.03,0.01,-0.07,,87,90,100,1470,59.0,918,1,-5.829693,-35.210773
26,2219,27,33,14,1451.10498,0.02,-0.03,0.04,,87,88,100,1467,59.0,654,1,-5.829722,-35.210705
28,2407,26,30,16,1452.030029,-0.03,-0.06,-0.09,,87,85,100,1470,59.0,657,1,-5.829742,-35.210648
30,1664,25,31,12,1270.02002,0.02,-0.03,-0.11,,87,91,100,1471,59.0,657,1,-5.829774,-35.210564
31,1679,24,30,12,1244.094971,0.03,-0.01,0.0,,87,90,100,1461,59.0,659,1,-5.829795,-35.210506
32,1628,24,30,12,1248.679932,0.04,0.05,-0.06,,87,89,100,1475,59.0,653,1,-5.829829,-35.210415
33,1675,23,29,13,1232.25,0.01,-0.04,0.02,,87,86,100,1485,59.0,646,1,-5.829851,-35.210354
34,1726,22,28,14,1217.059937,0.03,0.0,-0.15,,87,83,100,1470,59.0,668,1,-5.829886,-35.210255
35,1730,20,25,15,1119.0,0.02,-0.12,-0.05,,87,74,100,1462,59.0,659,0,-5.829909,-35.21019
35,1732,19,22,17,1035.119995,0.03,-0.07,-0.1,,87,70,100,1475,59.0,655,0,-5.829945,-35.210087
36,1747,19,21,18,1039.394897,0.1,-0.09,-0.02,,87,69,100,1473,59.0,667,0,-5.829971,-35.210018
36,1756,20,21,18,1070.459961,0.02,0.02,-0.15,,87,70,100,1467,59.0,647,0,-5.830014,-35.209919
36,1772,19,21,18,1046.519897,0.01,0.02,-0.05,,87,69,100,1476,59.0,647,0,-5.830043,-35.209854
36,1793,20,23,18,1118.934937,0.05,0.13,0.0,,87,66,100,1463,59.0,658,0,-5.830083,-35.209751
36,1788,18,18,18,968.759949,0.02,0.03,0.03,,87,56,100,1474,59.0,1107,0,-5.830108,-35.209679
36,1775,16,14,10,843.75,0.02,0.11,-0.04,,87,43,100,1462,59.0,665,0,-5.830144,-35.209576
36,1761,16,12,12,806.640015,0.04,-0.01,-0.02,,87,36,100,1463,59.0,649,0,-5.830166,-35.209511
35,1734,15,9,16,711.480042,0.03,0.02,0.03,,87,34,100,1471,59.0,649,0,-5.8302,-35.209408
35,1696,16,12,9,774.559998,0.02,0.02,-0.05,,87,41,100,1474,59.0,636,0,-5.830234,-35.209309
34,1682,18,20,14,940.140015,0.03,-0.14,-0.05,,87,59,100,1473,59.0,645,0,-5.830257,-35.209244
35,1719,18,20,16,967.725037,0.03,-0.07,-0.02,,87,66,100,1474,59.0,638,0,-5.830293,-35.209145
36,1756,19,22,18,1060.23999,0.05,0.02,-0.05,,87,70,100,1471,59.0,636,0,-5.830318,-35.209076
37,1807,18,20,3,1027.994995,0.01,-0.04,-0.08,,87,51,100,1459,59.0,637,0,-5.830344,-35.209007
36,1765,14,7,-3,680.475037,0.03,-0.05,0.07,,87,28,100,1470,59.0,660,0,-5.830382,-35.208904
31,1560,12,7,-9,524.400024,-0.01,-0.02,0.22,,87,29,199,1475,59.0,646,0,-5.830417,-35.208813
25,1234,12,6,7,377.269989,0.01,0.0,0.35,,87,29,199,1470,59.0,661,0,-5.830437,-35.208763
17,1163,12,9,1,307.190002,-0.02,-0.08,0.2,,87,31,113,1459,59.0,994,0,-5.830457,-35.208714
12,912,14,9,-6,242.759995,0.03,0.02,0.08,,87,44,98,1470,59.0,656,0,-5.830466,-35.208687
10,854,14,12,-6,247.940002,0.03,-0.04,0.01,,87,53,99,1462,59.0,655,0,-5.830475,-35.208656
11,1238,86,37,-12,2361.120117,0.07,-0.05,-0.09,,87,105,100,1464,59.0,825,1,-5.830482,-35.208637
15,1642,29,40,7,1249.050049,0.05,0.01,-0.13,,87,96,100,1471,59.0,661,1,-5.830497,-35.208595
19,1771,30,40,9,1407.444946,0.03,-0.04,-0.06,,87,95,100,1475,59.0,642,1,-5.83051,-35.208561
23,2051,29,38,5,1510.055054,0.04,-0.04,-0.13,,88,92,100,1471,59.0,677,1,-5.830535,-35.208496
26,2267,27,35,13,1514.934937,0.02,-0.11,-0.12,,88,89,100,1467,59.0,672,1,-5.830554,-35.208447
29,2373,26,31,-9,1491.899902,-0.01,-0.04,-0.09,,88,92,100,1465,59.0,656,1,-5.830585,-35.208366
31,1704,25,31,12,1303.23999,0.04,0.02,-0.07,,88,91,100,1462,59.0,663,1,-5.830607,-35.208309
33,1714,23,29,13,1244.339966,-0.03,-0.01,-0.1,,88,86,100,1471,59.0,665,1,-5.83064,-35.208218
34,1683,22,27,14,1184.314941,0.0,0.03,-0.01,,88,84,100,1465,59.0,667,1,-5.830665,-35.208153
35,1713,21,26,15,1162.964966,0.03,0.09,0.03,,88,79,100,1473,59.0,871,1,-5.830703,-35.208057
35,1738,20,24,16,1102.709961,0.02,-0.03,-0.01,,88,73,100,1465,59.0,647,0,-5.830729,-35.207989
36,1785,17,20,18,975.799988,0.01,-0.08,-0.06,,88,55,100,1471,59.0,668,0,-5.830766,-35.207886
37,1797,16,14,10,866.234985,0.04,0.03,-0.08,,88,44,100,1472,59.0,662,0,-5.830791,-35.207817
36,1791,17,14,11,872.75,0.04,-0.03,-0.01,,88,44,100,1468,59.0,648,0,-5.830829,-35.20771
36,1781,17,14,12,870.25,0.05,-0.05,-0.03,,88,46,100,1462,59.0,657,0,-5.830856,-35.207645
36,1771,17,15,13,885.10498,0.02,0.07,-0.02,,88,49,100,1469,59.0,654,0,-5.830896,-35.207539
36,1749,17,17,18,913.984985,0.03,-0.08,0.01,,88,55,100,1462,59.0,667,0,-5.830934,-35.207439
35,1728,17,16,16,874.140015,0.04,0.02,0.03,,88,52,100,1474,59.0,659,0,-5.830959,-35.207371
35,1707,18,19,18,946.889954,0.02,-0.03,-0.03,,88,63,100,1474,59.0,644,0,-5.830997,-35.207272
35,1697,20,21,15,1035.159912,0.07,0.01,-0.11,,88,75,100,1475,59.0,650,0,-5.831022,-35.207207
34,1699,21,25,15,1120.704956,0.01,-0.07,-0.12,,88,81,100,1467,59.0,634,0,-5.831047,-35.207146
35,1712,22,26,14,1193.160034,0.03,-0.02,-0.05,,87,85,100,1472,59.0,642,1,-5.831082,-35.207043
35,1726,25,30,12,1373.450073,0.02,-0.04,-0.08,,87,91,100,1471,59.0,634,1,-5.831118,-35.206944
36,1745,26,33,12,1499.025146,0.02,-0.1,-0.03,,87,91,100,1471,59.0,633,1,-5.831143,-35.206875
36,1759,26,33,12,1503.85498,0.04,-0.08,-0.1,,87,92,100,1461,59.0,634,1,-5.83118,-35.206772
36,1767,26,34,12,1528.450073,0.04,-0.06,-0.03,,87,92,100,1473,59.0,657,1,-5.831206,-35.206703
37,1791,26,34,11,1558.804932,0.03,-0.03,-0.08,,88,92,100,1465,59.0,673,1,-5.831244,-35.206604
37,1798,26,34,12,1561.290039,0.02,-0.05,-0.1,,88,91,100,1461,59.0,647,1,-5.831283,-35.206497
37,1810,24,31,14,1431.400146,0.05,-0.02,-0.08,,88,83,100,1465,59.0,650,1,-5.83131,-35.206429
36,1757,16,20,-2,939.960022,0.01,-0.07,-0.05,,88,37,100,1465,59.0,651,0,-5.831349,-35.206329
33,1630,13,7,-8,585.999939,0.01,-0.03,0.26,,88,28,100,1469,59.0,3390,0,-5.831373,-35.206264
24,1179,12,6,16,356.850006,0.01,-0.01,0.21,,88,36,114,1465,59.0,913,0,-5.831403,-35.206192
15,1030,12,9,-2,267.600006,0.0,-0.02,0.03,,88,36,101,1464,59.0,1050,0,-5.831416,-35.206165
12,911,13,10,0,243.210007,0.02,0.01,-0.01,,88,42,100,1467,59.0,647,0,-5.831432,-35.206127
10,1031,23,28,-12,632.890015,0.02,0.02,-0.09,,88,90,100,1469,59.0,667,0,-5.831441,-35.206112
11,1287,21,29,9,677.400024,0.02,-0.01,-0.08,,88,82,100,1474,59.0,668,0,-5.831454,-35.206081
12,1256,19,25,12,583.859985,0.03,0.0,-0.07,,88,79,100,1471,59.0,649,0,-5.831463,-35.206055
12,1050,14,17,-6,355.25,0.01,0.01,-0.02,,88,51,100,1457,59.0,679,0,-5.831477,-35.206024
10,875,15,16,-8,308.75,0.03,0.05,-0.02,,89,60,100,1451,59.0,670,0,-5.831485,-35.206005
8,837,15,18,-10,303.809998,0.02,0.03,-0.04,,89,66,100,1460,59.0,671,0,-5.831495,-35.205978
7,859,16,18,-8,307.375,0.02,0.06,0.01,,89,68,100,1458,59.0,645,0,-5.831501,-35.205967
4,880,19,25,-13,403.100006,0.03,0.04,0.03,,89,88,100,1449,59.0,1163,0,-5.831506,-35.205952
2,948,20,26,-12,412.720001,0.05,0.05,-0.06,,89,89,100,1475,59.0,661,0,-5.831508,-35.205952
1,933,18,24,-9,341.625,0.03,0.04,-0.08,,90,83,100,1471,59.0,653,0,-5.831511,-35.205944
2,957,23,29,-19,504.834991,0.02,0.05,-0.07,,90,97,100,1470,59.0,659,0,-5.831513,-35.20594
2,953,17,28,-13,397.949982,0.04,0.05,-0.14,,90,106,100,1474,59.0,653,0,-5.831516,-35.205933
6,1730,30,43,6,1158.849976,0.04,0.07,-0.2,,90,99,100,1474,59.0,658,1,-5.831521,-35.205921
11,1442,24,34,9,864.450012,0.04,0.07,-0.13,,90,91,100,1471,59.0,647,0,-5.831534,-35.205891
13,1555,28,38,4,1110.525024,0.03,0.08,-0.13,,90,99,100,1470,59.0,659,0,-5.831545,-35.205868
17,1765,30,45,3,1477.150024,0.05,0.04,-0.1,,90,109,100,1478,59.0,672,1,-5.831563,-35.205826
20,1943,31,48,3,1714.620117,0.01,0.08,-0.16,,90,115,100,1467,59.0,658,1,-5.831577,-35.205784
23,2070,32,49,5,1897.200073,0.02,0.03,-0.21,,90,111,100,1475,59.0,653,1,-5.831601,-35.205719
26,2284,36,48,5,2177.079834,0.02,0.03,-0.18,,90,105,100,1475,59.0,510,1,-5.831619,-35.205673
29,2521,37,46,7,2332.875,0.04,0.03,-0.18,,90,99,100,1475,59.0,519,1,-5.83165,-35.205593
32,2741,36,44,7,2409.580078,0.04,0.04,-0.11,,90,101,100,1474,59.0,507,1,-5.831671,-35.205536
35,3018,38,49,9,2863.559814,0.02,-0.01,-0.29,,89,110,100,1472,59.0,659,2,-5.831706,-35.205437
39,3284,40,48,9,3168.539795,0.03,-0.01,-0.1,,89,107,100,1462,59.0,654,2,-5.831731,-35.205364
41,2340,42,45,6,2812.199951,0.02,-0.07,-0.12,,89,124,100,1467,59.0,668,2,-5.831773,-35.20525
43,2377,80,50,5,4825.304688,0.02,-0.01,-0.14,,88,135,100,1465,59.0,532,2,-5.831804,-35.20517
45,2276,88,53,3,5427.240234,0.01,-0.01,-0.15,,88,142,100,1471,59.0,506,2,-5.831852,-35.20504
48,2338,88,54,5,5680.379883,0.05,-0.03,-0.17,,89,138,100,1470,59.0,505,2,-5.831885,-35.204952
50,2446,67,50,6,4573.0,0.02,-0.04,-0.18,,89,120,100,1461,59.0,498,2,-5.831937,-35.204811
51,2505,27,36,14,2264.175049,0.01,-0.05,-0.07,,89,89,100,1475,59.0,676,1,-5.831973,-35.204716
53,2568,35,42,7,2882.300049,0.03,-0.03,-0.18,,89,131,100,1471,59.0,661,2,-5.832028,-35.204567
56,2210,34,60,-3,3253.800049,0.02,-0.03,-0.07,,89,169,100,1469,59.0,655,2,-5.832067,-35.204464
59,2137,35,67,-2,3551.310059,0.03,-0.01,-0.17,,90,168,100,1470,59.0,651,2,-5.83213,-35.204296
62,2237,88,69,0,7229.234863,-0.03,-0.04,-0.11,,90,142,100,1474,59.0,526,2,-5.832175,-35.204182
65,1864,38,45,3,3115.199707,-0.02,-0.09,-0.08,,90,122,100,1457,59.0,668,2,-5.832244,-35.203999
67,1823,88,53,0,6373.800293,0.01,-0.01,-0.12,,90,143,100,1475,59.0,749,2,-5.832292,-35.203873
69,1828,33,48,-14,2999.880127,0.0,-0.05,-0.01,,91,87,100,1462,59.0,644,2,-5.832365,-35.203678
69,1569,14,9,-6,1157.909912,0.03,-0.08,0.09,,91,30,100,1467,59.0,656,1,-5.832415,-35.203552
67,1416,13,7,-8,1004.919983,-0.01,-0.07,-0.03,,92,28,100,1465,59.0,653,0,-5.832488,-35.203362
67,1420,13,6,-7,992.799988,0.01,-0.11,0.04,,92,27,100,1470,59.0,639,0,-5.832539,-35.203236
67,1408,13,6,-6,988.419983,0.04,-0.19,0.02,,92,26,100,1474,59.0,664,0,-5.832626,-35.203056
66,1625,13,6,-6,1053.0,0.02,-0.22,0.06,,92,26,100,1467,59.0,646,0,-5.832692,-35.202942
65,1732,13,7,-3,1091.519897,0.04,-0.13,0.03,,92,29,199,1473,59.0,672,0,-5.832802,-35.202778
64,1719,22,19,-2,1626.385132,0.0,-0.07,-0.04,,92,65,103,1467,59.0,674,1,-5.832879,-35.202671
65,1730,23,29,12,1894.099976,0.03,-0.09,-0.01,,92,84,100,1459,59.0,662,1,-5.832997,-35.202518
65,1742,26,33,12,2127.580078,0.0,0.0,-0.04,,91,91,100,1445,59.0,653,1,-5.833077,-35.202415
66,1766,25,32,13,2090.340088,0.06,-0.1,-0.01,,91,88,100,1464,59.0,660,1,-5.833197,-35.202255
67,1783,24,30,13,2028.755005,0.04,-0.04,-0.04,,90,87,100,1459,59.0,678,1,-5.83328,-35.202152
66,1771,14,11,11,1220.834961,0.0,-0.05,0.02,,90,29,100,1457,59.0,661,1,-5.833404,-35.201992
64,1354,13,7,-5,942.170044,0.0,-0.05,0.13,,90,28,100,1461,59.0,667,0,-5.833483,-35.201889
59,1250,12,6,-8,796.25,0.02,-0.05,0.13,,90,28,100,1460,59.0,660,0,-5.833593,-35.201744
55,1480,13,6,-9,847.900024,0.05,-0.04,0.07,,89,27,100,1453,59.0,664,0,-5.833661,-35.201656
52,1403,13,6,-9,783.869995,0.04,-0.04,0.05,,89,27,100,1459,59.0,657,0,-5.833759,-35.201527
50,1341,12,6,-9,711.47998,0.01,-0.02,0.05,,89,27,100,1457,59.0,992,0,-5.83382,-35.201447
46,1237,12,6,-5,633.619995,0.02,-0.04,0.15,,88,28,100,1456,59.0,650,0,-5.833907,-35.201336
40,1436,13,6,-9,629.280029,0.03,-0.08,0.1,,88,27,100,1461,59.0,645,0,-5.833959,-35.201271
35,1276,12,6,-9,507.580017,0.02,-0.06,0.23,,88,28,100,1439,59.0,649,0,-5.834027,-35.201183
26,1118,10,11,-11,391.829987,0.02,-0.03,0.33,,87,29,100,1453,59.0,650,0,-5.834063,-35.201141
16,998,13,13,-10,333.209991,-0.03,-0.08,0.14,,87,42,100,1441,59.0,675,0,-5.834098,-35.201096
12,910,13,10,-4,243.100006,0.03,-0.08,0.02,,87,49,100,1462,59.0,645,0,-5.834114,-35.201073
14,1374,25,34,-3,929.76001,0.03,-0.06,-0.12,,87,92,100,1459,59.0,650,0,-5.834139,-35.201038
17,1669,30,37,7,1260.630005,0.04,-0.04,-0.14,,87,99,100,1460,59.0,671,1,-5.83416,-35.201015
22,1981,31,43,8,1651.324951,0.04,0.02,-0.16,,87,99,100,1460,59.0,645,1,-5.834198,-35.20097
26,2267,29,41,5,1730.944946,0.04,-0.04,-0.14,,87,92,100,1460,59.0,637,1,-5.834228,-35.200924
29,2206,30,33,-6,1613.859985,0.08,-0.04,-0.03,,87,97,100,1464,59.0,634,1,-5.83428,-35.200855
32,1825,30,37,9,1664.625,0.03,-0.07,-0.07,,87,98,100,1456,59.0,642,1,-5.834318,-35.200806
35,1851,31,38,8,1807.115112,0.02,-0.05,-0.13,,87,99,100,1459,59.0,633,1,-5.834383,-35.200722
38,1881,32,38,8,1930.780029,0.03,-0.05,-0.09,,87,101,100,1459,59.0,633,1,-5.834429,-35.200665
40,1466,31,44,4,1917.719971,0.04,-0.06,-0.04,,87,103,100,1459,59.0,634,1,-5.834505,-35.200569
43,1597,32,43,6,2062.709961,0.03,-0.05,-0.04,,87,102,100,1460,59.0,661,1,-5.834557,-35.2005
45,1665,32,41,6,2091.949951,0.03,0.0,-0.08,,87,101,100,1461,59.0,652,1,-5.834639,-35.200397
47,1733,32,40,6,2145.85498,0.02,-0.04,-0.1,,87,101,100,1449,59.0,625,1,-5.834698,-35.200325
49,1760,32,40,6,2207.199951,0.03,-0.05,-0.07,,87,101,100,1456,59.0,631,1,-5.83479,-35.200211
