speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
26,2102,32,39,16,1723.150024,0.06,-0.15,0.07,,83,73,100,1300,34,570,0,-5.838323,-35.209839
27,2087,67,38,15,2855.775146,0.07,-0.15,0.07,,83,73,100,1300,34,572,0,-5.838332,-35.209919
28,2046,27,34,16,1471.259888,0.1,-0.13,0.06,,83,68,100,1291,36,608,0,-5.83834,-35.209976
28,2026,25,34,17,1403.060059,0.09,-0.1,0.05,,83,64,100,1295,38,581,0,-5.838354,-35.210056
29,1993,26,33,17,1423.829956,0.08,-0.08,0.03,,84,64,100,1282,32,574,0,-5.838361,-35.210117
30,1998,26,33,17,1448.369995,0.08,-0.02,0.05,,84,64,100,1300,33,570,0,-5.838373,-35.210201
31,2003,26,33,17,1472.960083,0.07,0.02,0.05,,84,64,100,1293,26,571,0,-5.838374,-35.210262
32,1567,29,50,13,1831.469971,0.04,0.05,0.06,,84,68,100,1290,24,606,0,-5.83836,-35.210358
33,1567,87,55,13,4517.47998,0.08,0.08,0.04,,85,71,100,1301,15,583,1,-5.838338,-35.210419
34,1565,61,54,13,3372.600098,0.08,0.14,0.04,,85,69,100,1300,14,569,1,-5.838283,-35.210506
36,1562,28,49,13,1853.849854,0.08,0.12,0.03,,85,67,100,1296,9,574,0,-5.83823,-35.210552
37,1578,29,50,13,1947.929932,0.03,0.08,0.05,,85,68,100,1295,10,570,0,-5.838133,-35.210609
40,1587,85,50,13,4539.149902,0.09,-0.06,0.01,,85,70,100,1294,9,607,1,-5.838058,-35.210632
42,1622,89,52,13,4945.340332,0.07,-0.13,0.02,,86,71,100,1295,21,586,1,-5.837938,-35.210663
44,1590,88,54,13,5091.099609,0.03,-0.16,0.06,,86,71,100,1278,29,571,1,-5.837854,-35.21069
46,1490,18,41,30,1431.149902,-0.01,-0.14,0.02,,86,58,100,1295,38,570,0,-5.837725,-35.210728
48,1553,11,18,31,875.48999,-0.01,-0.13,0.01,,86,37,100,1282,29,574,0,-5.837634,-35.210754
50,1516,14,20,19,1020.599976,0.07,-0.13,-0.06,,86,27,100,1286,29,605,0,-5.837489,-35.2108
51,1524,16,24,26,1171.5,0.04,-0.12,0.01,,87,40,100,1297,33,581,0,-5.83739,-35.210831
52,1516,15,25,27,1161.159912,0.07,-0.12,-0.02,,87,43,100,1283,30,574,0,-5.837241,-35.210876
52,1514,14,25,27,1121.890015,0.0,-0.16,0.01,,87,42,100,1284,33,570,0,-5.837142,-35.210903
53,1525,14,25,27,1140.75,0.01,-0.16,0.0,,87,41,100,1297,33,605,0,-5.83699,-35.210949
53,1537,11,18,33,936.13501,0.03,-0.13,0.0,,87,37,100,1285,33,585,0,-5.836889,-35.210976
53,1484,12,18,0,952.820007,-0.01,-0.15,0.02,,87,24,100,1326,32,570,0,-5.836736,-35.211025
52,1535,13,18,0,992.250061,-0.06,-0.16,0.0,,87,24,100,1448,31,569,0,-5.836641,-35.211048
50,1537,14,24,0,1086.689941,-0.01,-0.15,-0.04,,87,28,100,1564,30,575,0,-5.836499,-35.211086
48,1518,14,27,0,1094.25,-0.04,-0.21,-0.02,,87,28,100,1564,30,604,0,-5.836407,-35.211121
45,1516,14,25,0,1020.599976,-0.03,-0.17,-0.03,,87,27,100,1565,31,581,0,-5.836268,-35.211159
43,1537,14,25,0,998.580017,-0.08,-0.24,-0.02,,87,27,100,1565,31,573,0,-5.836178,-35.211189
42,1543,14,25,0,985.905029,-0.01,-0.25,-0.06,,87,27,100,1570,36,569,0,-5.83606,-35.211243
40,1495,14,25,0,940.875,-0.01,-0.26,-0.04,,87,26,100,1570,34,571,0,-5.835987,-35.211296
39,1517,14,25,0,933.440002,-0.02,-0.14,0.01,,87,26,100,1576,40,605,0,-5.835909,-35.211376
37,1525,14,25,-16,906.75,0.0,-0.1,0.0,,87,27,100,1545,23,582,0,-5.835863,-35.211433
37,1547,15,22,17,898.86499,0.02,-0.06,0.02,,87,41,100,1440,32,569,0,-5.835788,-35.21151
35,1517,14,18,27,773.005005,0.0,-0.02,0.03,,87,31,100,1378,17,574,0,-5.835734,-35.211552
35,1536,14,18,30,778.039978,0.05,0.01,0.01,,87,35,100,1353,29,569,0,-5.83565,-35.211617
35,1525,16,23,23,906.25,-0.03,-0.01,0.04,,87,39,100,1335,11,606,0,-5.835593,-35.211647
36,1556,22,46,17,1539.960083,0.14,-0.01,-0.02,,87,57,100,1318,17,585,0,-5.835501,-35.211689
36,1522,22,45,19,1507.409912,0.13,-0.04,0.02,,87,60,100,1313,26,570,0,-5.835431,-35.211712
38,1527,22,45,22,1546.704956,0.02,-0.02,0.04,,86,61,100,1314,32,572,0,-5.835325,-35.211742
39,1526,24,51,17,1766.700073,0.12,-0.04,-0.11,,87,62,100,1321,30,606,0,-5.83525,-35.211769
40,1552,24,50,18,1778.400024,0.03,-0.18,0.03,,86,62,100,1321,33,582,0,-5.835124,-35.211803
40,1503,22,45,22,1573.775024,0.01,-0.02,0.06,,87,62,100,1318,42,569,0,-5.835041,-35.211826
41,1523,22,45,22,1600.890015,0.07,-0.15,0.12,,87,61,100,1318,17,574,0,-5.834918,-35.211857
42,1524,21,42,24,1522.080078,0.01,-0.19,0.05,,87,60,100,1316,32,569,0,-5.834835,-35.211872
42,1533,20,36,26,1377.869873,0.09,-0.12,-0.01,,87,60,100,1312,30,606,0,-5.83471,-35.211887
42,1540,22,38,20,1495.999878,-0.05,-0.27,0.1,,87,59,100,1298,32,586,0,-5.834623,-35.211903
43,1520,21,43,22,1556.600098,0.13,-0.02,-0.05,,87,60,100,1305,31,570,0,-5.83449,-35.211926
44,1518,21,39,23,1501.469971,0.15,-0.07,-0.03,,87,59,100,1307,32,571,0,-5.834402,-35.211937
44,1512,11,19,33,822.780029,-0.12,-0.21,0.01,,87,38,100,1305,30,573,0,-5.834272,-35.21196
43,1541,14,20,21,926.414978,0.03,-0.07,0.02,,87,31,100,1303,24,606,0,-5.834186,-35.211967
43,1510,18,30,25,1208.150024,-0.01,-0.15,0.02,,87,49,100,1300,28,581,0,-5.834052,-35.211983
44,1517,17,29,27,1174.204956,-0.02,-0.17,0.04,,88,51,100,1302,40,573,0,-5.833963,-35.211987
44,1533,12,20,36,874.559998,0.06,-0.14,-0.02,,88,40,100,1303,29,570,0,-5.833822,-35.211983
44,1489,12,19,0,847.035034,0.01,-0.11,0.0,,88,26,100,1327,34,606,0,-5.833729,-35.211979
43,1527,14,19,0,907.369995,-0.04,-0.15,0.0,,88,25,100,1453,26,585,0,-5.833596,-35.211994
41,1533,14,25,0,967.890015,-0.04,-0.15,0.02,,88,28,100,1567,27,569,0,-5.833508,-35.212002
40,1529,14,25,0,951.924988,-0.02,-0.1,-0.02,,88,29,100,1570,26,569,0,-5.833401,-35.212009
38,1519,14,25,0,919.484985,-0.06,-0.21,-0.01,,88,27,100,1564,28,573,0,-5.833327,-35.212009
38,1516,14,25,0,918.539978,-0.04,-0.03,0.0,,88,27,100,1568,29,605,0,-5.833217,-35.212006
37,1550,16,23,28,945.0,0.03,-0.08,0.0,,88,40,100,1476,30,582,0,-5.833147,-35.212002
38,1519,14,22,0,875.699951,0.02,-0.05,0.01,,88,38,100,1376,28,573,0,-5.833036,-35.212002
37,1497,12,18,0,741.674988,0.0,-0.03,0.01,,88,29,100,1429,26,570,0,-5.832963,-35.211994
36,1519,14,22,0,846.509949,-0.02,-0.1,-0.05,,88,27,100,1559,28,569,0,-5.832856,-35.211983
35,1524,14,28,-20,921.059937,0.0,-0.16,0.01,,88,30,100,1552,28,607,0,-5.832786,-35.211975
35,1545,16,24,29,927.775024,0.09,-0.09,-0.04,,88,43,100,1430,34,582,0,-5.832682,-35.211964
36,1529,14,22,14,849.409973,0.03,-0.13,-0.04,,88,37,100,1369,30,570,0,-5.832611,-35.211956
34,1494,12,19,0,713.909973,0.0,-0.13,-0.05,,88,29,100,1347,28,573,0,-5.832506,-35.211948
31,1497,13,20,0,713.235046,-0.11,-0.14,-0.04,,88,24,100,1448,24,572,0,-5.832444,-35.211941
26,1294,15,29,0,768.349976,-0.06,-0.11,-0.07,,88,35,100,1535,23,605,0,-5.832364,-35.211929
23,1171,15,41,-25,854.720032,0.0,-0.12,-0.02,,88,39,100,1438,24,586,0,-5.832319,-35.211922
21,1136,14,36,-26,722.76001,-0.01,-0.14,-0.02,,88,33,100,1359,30,569,0,-5.832258,-35.211906
20,1089,12,27,-21,537.915039,-0.03,-0.12,-0.03,,88,26,100,1334,29,570,0,-5.832219,-35.211903
18,1070,13,27,-20,533.25,0.01,-0.18,-0.01,,88,28,100,1318,29,608,0,-5.832167,-35.211895
16,1419,18,32,6,772.559998,0.04,-0.12,0.01,,88,38,100,1313,29,583,0,-5.832136,-35.211887
16,1719,19,25,20,741.89502,0.08,-0.13,0.02,,88,51,100,1300,33,569,0,-5.832088,-35.211876
18,1622,22,38,18,1070.159912,0.12,-0.15,0.03,,88,59,100,1302,33,574,0,-5.832054,-35.211872
20,1496,21,45,20,1168.699951,0.05,-0.12,0.03,,88,60,100,1306,34,571,0,-5.831997,-35.211857
22,1518,21,42,22,1157.76001,0.07,-0.11,0.03,,88,60,100,1312,30,605,0,-5.831956,-35.211849
23,1507,21,42,22,1172.275024,0.09,-0.1,0.03,,88,60,100,1317,33,586,0,-5.831892,-35.21183
24,1525,22,44,22,1266.5,0.03,-0.14,0.04,,88,60,100,1295,32,570,0,-5.831845,-35.211815
26,1529,21,41,23,1215.714966,0.06,-0.12,0.04,,88,60,100,1318,32,570,0,-5.831773,-35.2118
27,1513,16,31,34,902.77002,0.02,-0.09,0.03,,88,55,100,1308,33,574,0,-5.831723,-35.211788
27,1562,14,22,27,725.690002,0.03,-0.12,0.01,,88,35,100,1287,30,607,0,-5.831647,-35.211769
26,1594,14,20,29,688.619995,0.01,-0.1,0.0,,88,38,100,1313,30,593,0,-5.831596,-35.211758
26,1524,13,21,26,663.640015,0.03,-0.08,0.01,,88,33,100,1307,30,576,0,-5.831521,-35.211735
26,1655,17,23,28,821.975037,0.05,-0.11,0.01,,89,43,100,1290,29,571,0,-5.831471,-35.21172
26,1669,19,25,33,910.094971,0.06,-0.12,0.02,,89,57,100,1300,31,569,0,-5.831393,-35.211704
27,1538,20,33,27,1061.400024,0.02,-0.14,0.03,,89,59,100,1297,30,606,0,-5.831341,-35.211689
28,1538,21,38,24,1200.540039,0.07,-0.1,0.02,,89,59,100,1303,33,583,0,-5.83126,-35.211662
29,1525,21,38,25,1214.375,-0.01,-0.11,0.01,,89,60,100,1287,32,571,0,-5.831204,-35.211647
30,1519,20,34,27,1126.079956,0.03,-0.08,0.04,,89,59,100,1283,31,574,0,-5.831119,-35.211624
31,1530,20,35,26,1164.900024,0.06,-0.04,0.02,,89,59,100,1297,29,604,0,-5.83106,-35.211609
31,1524,20,36,25,1180.539917,0.02,-0.09,0.03,,89,59,100,1291,30,582,0,-5.830972,-35.211578
32,1537,20,36,25,1202.579956,0.02,-0.08,0.01,,89,59,100,1293,28,574,0,-5.830912,-35.211555
33,1521,20,35,27,1197.140015,0.01,-0.08,0.03,,89,59,100,1290,30,571,0,-5.83082,-35.211525
33,1508,14,29,32,901.47998,0.02,-0.09,0.0,,89,52,100,1287,28,570,0,-5.830759,-35.211494
34,1526,13,24,30,819.540039,0.02,-0.12,0.01,,89,40,100,1293,29,605,0,-5.830665,-35.21146
33,1498,12,24,0,768.929993,-0.02,-0.09,0.02,,90,34,100,1350,30,582,0,-5.830605,-35.211433
32,1515,15,25,0,859.275024,-0.02,-0.1,-0.02,,90,30,100,1464,26,570,0,-5.830519,-35.211399
30,1526,16,31,0,953.430054,-0.04,-0.17,-0.03,,90,34,100,1565,29,574,0,-5.830463,-35.211376
30,1596,19,30,22,1048.800049,0.03,-0.14,0.01,,90,48,100,1484,28,570,0,-5.830384,-35.211334
30,1535,16,28,27,909.150024,0.01,-0.13,-0.02,,90,49,100,1390,31,605,0,-5.830328,-35.211315
31,1532,14,25,28,820.959961,0.04,-0.15,0.04,,90,40,100,1336,31,587,0,-5.830243,-35.211285
32,1531,14,23,25,806.025024,0.02,-0.14,0.0,,90,37,100,1308,33,571,0,-5.830184,-35.211262
33,1536,16,28,27,956.47998,0.04,-0.13,0.01,,90,47,100,1281,31,570,0,-5.830092,-35.211224
34,1519,14,25,27,861.10498,0.04,-0.09,0.0,,90,42,100,1304,33,573,0,-5.830029,-35.211205
35,1534,13,21,29,793.52002,0.02,-0.14,0.0,,90,37,100,1301,29,607,0,-5.829933,-35.211166
34,1482,12,23,0,764.369995,-0.02,-0.09,-0.05,,90,34,100,1348,31,581,0,-5.829868,-35.211143
32,1512,14,23,0,800.799988,-0.08,-0.1,-0.01,,90,29,100,1459,26,574,0,-5.829781,-35.211113
28,1515,16,30,0,903.349976,-0.02,0.04,-0.05,,90,33,100,1570,21,570,0,-5.829728,-35.211086
26,1196,17,44,-21,1013.599976,-0.03,0.08,-0.01,,90,44,100,1476,16,605,0,-5.829663,-35.21104
25,1146,15,39,-26,846.719971,0.0,0.15,-0.01,,90,37,100,1364,5,585,0,-5.82963,-35.210999
24,1685,16,23,21,771.975037,0.04,0.18,-0.02,,90,47,100,1325,5,569,0,-5.829605,-35.210934
25,1700,19,26,22,918.0,0.05,0.14,0.03,,90,53,100,1310,0,571,0,-5.829606,-35.210884
26,1677,24,43,10,1406.565063,-0.04,-0.03,0.06,,90,61,100,1297,8,575,0,-5.829624,-35.210808
28,1752,89,52,12,4260.799805,0.18,-0.08,-0.09,,91,73,100,1312,30,608,1,-5.829642,-35.210758
30,1708,89,60,11,4773.600098,0.16,-0.08,0.03,,91,76,100,1310,26,582,1,-5.829673,-35.210674
32,1718,89,61,13,4937.370117,0.06,-0.16,0.0,,91,78,100,1313,31,573,1,-5.829694,-35.210617
34,1603,89,57,12,4778.864746,0.09,-0.13,0.04,,91,75,100,1286,28,571,1,-5.829728,-35.210529
36,1662,89,56,13,4858.52002,-0.01,-0.18,0.07,,91,75,100,1300,30,570,1,-5.829753,-35.210461
37,1619,89,59,13,5049.120117,0.1,-0.12,0.04,,91,73,100,1295,29,606,1,-5.82979,-35.210361
38,1572,26,58,13,2002.559937,0.1,-0.03,0.03,,90,67,100,1302,28,581,0,-5.829814,-35.210293
39,1507,23,50,13,1694.11499,0.01,-0.09,0.02,,90,63,100,1298,30,571,0,-5.829855,-35.210182
39,1533,21,49,22,1598.52002,0.19,-0.16,-0.04,,90,61,100,1297,30,573,0,-5.829883,-35.210117
39,1516,20,33,29,1265.76001,-0.01,0.08,-0.03,,89,60,100,1294,30,570,0,-5.829925,-35.210007
39,1538,14,26,29,954.849976,0.06,-0.1,-0.08,,89,42,100,1296,32,606,0,-5.829952,-35.209934
38,1529,13,20,4,820.410034,-0.16,-0.09,-0.03,,88,32,100,1294,29,584,0,-5.829989,-35.209831
36,1502,13,20,0,784.559998,-0.01,-0.25,-0.04,,87,25,100,1383,26,571,0,-5.830015,-35.209766
34,1517,15,25,0,890.015015,0.03,-0.02,-0.1,,87,30,100,1501,23,570,0,-5.830053,-35.209667
31,1515,15,29,0,904.499939,0.01,0.03,-0.05,,86,31,100,1569,28,607,0,-5.830074,-35.209606
29,1521,15,29,0,876.090027,0.0,-0.14,-0.06,,85,31,100,1572,24,583,0,-5.830106,-35.209522
26,1191,16,36,15,865.209961,-0.01,-0.04,0.01,,85,38,100,1518,29,570,0,-5.830126,-35.209476
26,1609,15,23,29,761.705017,-0.04,-0.12,-0.03,,84,42,100,1414,31,574,0,-5.830158,-35.2094
26,1612,14,19,31,677.700012,-0.12,-0.25,0.02,,83,36,100,1352,30,570,0,-5.830178,-35.209351
26,1519,16,26,24,810.939941,0.23,0.0,0.02,,83,44,100,1328,31,606,0,-5.830205,-35.209278
26,1546,17,29,26,892.649963,0.08,0.02,0.04,,82,52,100,1312,29,585,0,-5.830222,-35.20924
27,1535,20,34,25,1078.174927,0.04,-0.09,0.06,,82,58,100,1303,33,569,0,-5.830251,-35.209167
28,1500,13,25,36,742.0,-0.05,-0.09,0.04,,82,46,100,1302,30,571,0,-5.830268,-35.209122
28,1517,13,20,9,676.080017,0.02,-0.04,0.05,,81,31,100,1312,28,574,0,-5.830293,-35.209042
27,1202,16,30,-33,798.570007,-0.01,-0.06,0.0,,81,36,100,1315,28,606,0,-5.830311,-35.208988
27,1153,14,34,-21,778.665039,0.08,-0.2,-0.01,,81,34,100,1304,29,582,0,-5.830333,-35.208912
26,1099,14,32,-23,724.709961,-0.07,-0.13,-0.01,,81,32,100,1298,24,574,0,-5.830351,-35.208858
23,1099,14,31,-21,674.72998,-0.14,-0.09,-0.03,,81,32,100,1300,22,570,0,-5.830376,-35.208794
19,1101,14,30,-22,612.744995,-0.07,-0.15,-0.01,,82,31,100,1302,20,605,0,-5.830389,-35.208755
18,1356,16,33,-3,753.780029,0.13,0.02,-0.01,,82,36,100,1303,28,586,0,-5.830406,-35.208706
17,1702,21,30,17,893.470032,0.14,-0.05,0.01,,82,55,100,1295,29,569,0,-5.830418,-35.208672
20,1729,25,43,15,1332.13501,0.2,-0.01,0.03,,82,62,100,1302,33,569,0,-5.830437,-35.208614
23,1662,89,50,13,3855.129883,0.06,-0.03,0.08,,82,72,100,1289,30,573,1,-5.830453,-35.208572
26,1627,89,55,13,4263.435059,0.11,-0.13,-0.02,,83,73,100,1297,30,605,1,-5.830478,-35.208504
28,1598,89,55,13,4356.669922,0.23,-0.11,-0.03,,83,73,100,1298,30,583,1,-5.830498,-35.20845
31,1646,89,57,13,4640.239746,0.12,-0.02,0.09,,83,74,100,1298,31,575,1,-5.83053,-35.208366
32,1482,21,47,14,1414.890015,0.24,0.11,-0.11,,84,61,100,1290,29,569,0,-5.830552,-35.208313
33,1529,21,45,21,1415.309937,0.09,0.02,0.04,,84,60,100,1297,28,570,0,-5.830589,-35.208221
34,1520,22,44,21,1450.800049,0.13,-0.09,-0.08,,84,60,100,1293,30,606,0,-5.830611,-35.20816
34,1508,21,41,23,1353.0,0.11,-0.09,0.04,,84,60,100,1285,28,591,0,-5.830649,-35.208065
35,1529,20,35,27,1235.150024,-0.01,-0.1,0.02,,85,59,100,1283,33,572,0,-5.830672,-35.208008
35,1537,20,32,28,1184.89502,0.07,0.02,0.01,,85,59,100,1294,26,575,0,-5.830708,-35.207916
36,1521,20,35,27,1249.955078,-0.01,-0.19,0.07,,85,59,100,1300,34,571,0,-5.830732,-35.207848
36,1517,20,35,27,1248.535034,-0.13,-0.25,0.02,,86,59,100,1291,30,606,0,-5.830766,-35.207752
37,1519,20,35,27,1266.839966,0.01,0.0,0.03,,86,59,100,1283,29,584,0,-5.830791,-35.207684
37,1515,20,35,26,1265.399902,0.13,0.04,-0.04,,86,59,100,1284,30,569,0,-5.830828,-35.207581
37,1523,21,38,23,1358.625,0.02,0.01,0.0,,86,59,100,1289,28,570,0,-5.830852,-35.207512
37,1522,22,45,19,1526.02002,0.0,-0.15,-0.06,,86,60,100,1282,32,605,0,-5.830883,-35.207413
38,1528,23,51,17,1703.460083,-0.03,-0.32,0.05,,86,61,100,1284,30,580,0,-5.830908,-35.20734
38,1545,26,52,13,1865.25,-0.02,-0.07,0.07,,87,66,100,1297,28,571,0,-5.830946,-35.207241
38,1541,27,52,13,1908.450073,0.05,-0.01,0.06,,87,66,100,1284,34,573,0,-5.830972,-35.207172
38,1546,27,52,13,1910.699951,0.12,-0.02,-0.01,,87,66,100,1294,30,571,0,-5.831016,-35.207066
38,1543,27,52,13,1909.349976,0.03,-0.12,0.05,,87,66,100,1278,32,606,0,-5.831042,-35.206993
38,1934,89,61,14,5362.830078,0.06,-0.06,0.04,,87,79,100,1294,24,586,1,-5.831081,-35.206886
38,1460,12,23,15,811.300049,0.03,-0.05,-0.02,,87,36,100,1282,28,570,0,-5.831109,-35.206814
35,1483,12,21,0,751.240051,0.02,-0.06,-0.02,,87,29,100,1354,22,570,0,-5.831148,-35.206711
32,1563,17,25,21,929.955017,0.02,-0.09,0.03,,86,38,100,1340,28,573,0,-5.831172,-35.20665
30,1511,14,21,31,742.304993,-0.01,-0.02,0.02,,86,39,100,1270,21,606,0,-5.831209,-35.206558
29,1514,15,21,23,753.500061,0.04,-0.06,0.04,,86,33,100,1290,34,581,0,-5.831233,-35.206505
27,1536,17,29,24,906.079956,0.05,-0.09,0.02,,86,48,100,1293,22,576,0,-5.831263,-35.206432
26,1528,18,32,27,965.119995,0.07,-0.08,0.01,,85,55,100,1296,42,568,0,-5.831283,-35.206379
24,1523,14,26,25,730.75,0.03,-0.15,0.02,,85,44,100,1297,24,605,0,-5.831313,-35.20631
23,1509,15,27,27,752.250061,0.0,-0.09,0.04,,85,45,100,1298,36,586,0,-5.83133,-35.206268
22,1554,13,22,30,627.880005,0.03,-0.15,0.0,,84,36,100,1287,30,569,0,-5.831355,-35.206207
20,1543,13,20,8,568.599976,0.06,-0.14,0.0,,84,35,100,1293,33,569,0,-5.831369,-35.206173
17,1234,16,31,-33,680.160034,0.03,-0.15,-0.03,,84,38,100,1295,29,573,0,-5.831389,-35.206123
14,1094,14,36,-31,623.5,0.0,-0.15,-0.01,,83,34,100,1290,30,617,0,-5.831402,-35.206097
11,1030,14,33,6,534.599976,0.02,-0.16,0.01,,83,33,100,1307,36,581,0,-5.831419,-35.206062
10,1357,18,36,18,726.109985,0.06,-0.17,0.07,,83,54,100,1294,34,574,0,-5.831429,-35.206043
10,1396,19,35,19,741.599976,0.07,-0.16,0.03,,83,57,100,1290,47,569,0,-5.831442,-35.206017
10,1543,21,38,19,874.320007,0.07,-0.19,0.06,,83,59,100,1286,36,570,0,-5.831451,-35.206001
12,1812,30,45,13,1371.420044,0.11,-0.23,0.08,,83,67,100,1297,43,606,0,-5.831467,-35.205967
14,1995,33,38,16,1376.700073,0.11,-0.21,0.08,,83,70,100,1292,42,582,0,-5.831478,-35.20594
17,2224,89,43,13,3337.199951,0.18,-0.16,0.12,,83,81,100,1289,47,569,1,-5.831497,-35.205894
19,2224,89,47,9,3670.919922,0.13,-0.18,0.08,,83,85,100,1286,42,575,1,-5.83151,-35.20586
23,2472,89,54,10,4378.220215,0.23,-0.15,0.11,,83,104,100,1295,45,570,1,-5.831533,-35.205799
28,2326,89,60,8,4939.439941,0.2,-0.16,0.14,,84,106,100,1291,51,607,1,-5.831551,-35.20575
33,2367,89,67,3,5633.5,0.21,-0.11,0.11,,84,121,100,1298,43,586,1,-5.831585,-35.205666
39,2492,89,79,3,6721.279785,0.24,-0.2,0.14,,84,137,100,1291,47,451,1,-5.831612,-35.205597
45,2613,89,91,1,7828.839844,0.25,-0.1,0.12,,84,154,100,1301,54,451,1,-5.831657,-35.205471
51,2692,88,98,0,8561.540039,0.25,-0.03,0.11,,85,159,100,1286,40,479,1,-5.831689,-35.205379
56,2726,89,100,0,9068.280273,0.23,-0.04,0.15,,85,164,100,1283,36,463,1,-5.831745,-35.205231
61,2817,89,100,0,9432.185547,0.28,-0.08,0.15,,86,170,100,1295,36,451,1,-5.831787,-35.20512
66,2829,89,100,0,9735.070312,0.24,-0.12,0.1,,87,175,100,1291,51,455,1,-5.831855,-35.204941
70,2836,36,100,0,5470.600098,0.16,-0.09,0.1,,88,154,100,1290,32,578,1,-5.831904,-35.204815
72,2323,36,55,7,3761.10498,-0.02,-0.12,0.08,,88,83,100,1290,42,606,1,-5.831979,-35.204617
72,2094,14,20,41,1607.23999,0.05,-0.03,0.02,,89,50,100,1293,30,590,0,-5.832029,-35.204479
71,1790,12,11,0,1225.899902,-0.07,-0.07,0.06,,89,22,100,1339,20,569,0,-5.832105,-35.204281
69,1928,13,9,0,1258.920044,0.03,-0.06,-0.02,,90,19,100,1460,23,570,0,-5.832156,-35.204151
68,1900,13,10,0,1248.0,0.12,-0.01,-0.03,,90,19,100,1561,26,574,0,-5.83223,-35.20396
67,1873,13,12,0,1253.334961,0.03,-0.09,0.01,,89,20,100,1564,24,605,0,-5.832278,-35.203835
66,1646,14,14,0,1218.399902,0.09,-0.05,0.0,,89,25,100,1562,23,580,0,-5.832348,-35.203651
66,1525,15,25,0,1376.375,0.03,-0.05,-0.02,,88,28,100,1567,24,575,0,-5.832395,-35.203529
66,1610,17,22,25,1456.400024,0.02,-0.04,0.0,,87,38,100,1501,23,570,0,-5.832467,-35.203342
67,1581,14,21,34,1311.640015,-0.02,0.08,-0.1,,87,41,100,1390,22,571,0,-5.832519,-35.203224
67,1540,11,14,0,1069.199951,-0.03,0.01,-0.02,,86,23,100,1385,2,607,0,-5.83261,-35.203049
67,1551,13,15,0,1168.909912,0.02,0.04,-0.05,,86,22,100,1487,5,581,0,-5.832681,-35.202934
66,1573,14,21,0,1293.255005,-0.02,-0.02,-0.03,,85,26,100,1568,16,571,0,-5.832796,-35.20277
65,1572,14,23,0,1307.680054,-0.07,-0.05,0.01,,84,27,100,1569,21,575,0,-5.832875,-35.202671
64,1550,14,23,0,1283.25,-0.02,-0.1,-0.03,,84,26,100,1571,26,606,0,-5.832991,-35.202518
63,1546,14,22,0,1252.050049,-0.03,-0.11,0.0,,84,25,100,1568,23,582,0,-5.833068,-35.202415
62,1552,14,23,0,1254.599976,0.0,-0.09,-0.01,,84,26,100,1569,29,573,0,-5.833181,-35.202271
61,1542,14,23,0,1235.640015,-0.03,-0.08,-0.04,,84,25,100,1565,23,569,0,-5.833255,-35.202171
59,1525,14,24,0,1213.875,-0.02,-0.11,0.0,,83,25,100,1580,29,569,0,-5.833364,-35.20203
58,1537,14,23,0,1189.484985,-0.01,-0.12,-0.02,,83,25,100,1565,29,606,0,-5.833435,-35.201939
56,1528,14,24,0,1171.199951,-0.01,-0.08,-0.02,,83,25,100,1568,26,582,0,-5.833538,-35.201805
55,1525,14,24,0,1155.375,0.01,-0.08,-0.02,,83,25,100,1570,24,569,0,-5.833603,-35.201721
53,1526,14,24,0,1126.51001,-0.03,-0.06,0.0,,82,25,100,1565,28,573,0,-5.8337,-35.201588
50,1522,14,24,0,1081.140015,-0.09,-0.1,-0.04,,82,24,100,1570,24,570,0,-5.833762,-35.201508
46,1507,14,24,0,1017.449951,-0.12,-0.09,-0.07,,82,25,100,1571,22,605,0,-5.833851,-35.201397
40,1523,14,24,0,935.359985,-0.14,-0.11,-0.1,,82,24,100,1568,21,586,0,-5.833903,-35.201332
33,1506,14,25,0,842.73999,-0.11,-0.05,-0.08,,82,24,100,1570,16,570,0,-5.833968,-35.201248
28,1417,14,27,0,774.674988,-0.11,-0.1,-0.09,,81,27,100,1564,20,571,0,-5.834003,-35.201202
22,1141,15,40,-26,818.710022,-0.06,-0.07,-0.03,,81,35,100,1459,20,606,0,-5.834045,-35.201153
19,1119,14,33,5,654.940002,-0.03,-0.11,0.05,,81,29,100,1389,26,583,0,-5.834069,-35.201118
19,1864,21,26,16,891.899963,0.06,-0.03,0.06,,81,52,100,1358,27,570,0,-5.834103,-35.201073
22,2629,89,53,6,4323.375,0.24,-0.12,0.18,,81,96,100,1346,32,577,1,-5.834129,-35.201038
35,3681,41,100,2,5252.175293,0.27,-0.11,0.19,,81,161,100,1324,49,572,1,-5.834186,-35.20097
47,4564,87,100,4,9749.040039,0.43,0.05,0.23,,81,169,100,1314,45,479,1,-5.83424,-35.200901
58,5354,89,100,5,11260.660156,0.18,0.0,0.23,,81,155,97,1313,38,463,2,-5.834342,-35.200768
69,4240,44,100,3,7300.799805,0.16,-0.13,0.13,,81,160,100,1312,45,447,1,-5.834422,-35.200665
76,4989,53,100,7,9054.320312,0.22,-0.03,0.14,,82,161,100,1319,36,451,1,-5.834558,-35.200493
84,4648,89,100,0,12464.160156,0.23,-0.05,0.14,,83,173,96,1321,42,452,2,-5.834658,-35.200363
