speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
72,1510,17,51,34,1974.150024,0.01,0.01,-0.02,,96,54,100,1374,92,641,0,-5.838608,-35.196289
68,1566,12,15,0,1147.889893,-0.20,0.02,-0.12,,96,22,100,1389,80,644,0,-5.838778,-35.196171
58,1538,13,16,0,1050.060059,-0.19,0.05,-0.22,,97,22,100,1507,82,665,0,-5.838876,-35.196102
45,1491,13,19,0,893.119995,-0.37,-0.02,-0.22,,97,23,100,1572,80,663,0,-5.838993,-35.196026
30,1426,13,19,0,667.870056,-0.31,-0.01,-0.19,,97,24,100,1554,82,669,0,-5.839048,-35.195984
18,1125,14,32,-30,631.250000,-0.10,-0.01,-0.05,,96,32,100,1429,83,896,0,-5.839099,-35.195950
16,1534,19,28,-2,755.479980,0.06,-0.01,0,,95,39,100,1359,92,649,0,-5.839127,-35.195927
18,1843,23,32,10,1035.750000,0.09,0,0.05,,94,59,100,1367,100,646,0,-5.839171,-35.195900
20,1994,28,35,9,1318.349976,0.11,0,0.07,,93,69,100,1369,100,643,0,-5.839204,-35.195877
24,1888,89,44,12,3667.919922,0.13,0.02,0.07,,92,76,100,1382,100,642,1,-5.839262,-35.195835
28,1843,89,56,12,4512.060059,0.10,-0.04,0.07,,91,81,100,1376,100,646,1,-5.839305,-35.195805
31,1877,89,54,13,4580.225098,0.08,-0.02,0.07,,90,82,100,1370,100,653,2,-5.839378,-35.195751
34,1947,89,57,11,4935.385254,0.11,0.01,0.07,,89,85,100,1374,100,669,2,-5.839433,-35.195713
37,2098,89,54,12,5004.089844,0.11,0.02,0.08,,89,90,100,1373,100,651,2,-5.839522,-35.195648
40,2048,89,54,12,5145.560059,0.09,0.05,0.05,,89,89,100,1374,100,644,2,-5.839587,-35.195599
43,2150,89,61,9,5746,0.13,0.03,0.08,,89,98,100,1379,97,636,2,-5.839696,-35.195526
47,2279,89,63,9,6148.450195,0.16,0.07,0.09,,89,109,100,1383,100,816,2,-5.839776,-35.195480
50,2249,89,64,8,6354.930176,0.14,0.07,0.10,,90,110,100,1372,96,658,2,-5.839907,-35.195408
54,2521,89,78,4,7537.859863,0.14,0.04,0.08,,90,136,100,1376,100,503,2,-5.840003,-35.195358
57,2447,89,82,3,7886.165039,0.13,0.08,0.07,,91,135,100,1379,100,522,2,-5.840156,-35.195293
60,2482,89,81,3,8024.310059,0.13,0.11,0.11,,91,135,100,1374,100,513,2,-5.840266,-35.195251
63,2515,89,81,3,8218.799805,0.12,0.04,0.09,,92,138,100,1368,97,524,2,-5.840444,-35.195202
65,2380,26,76,21,3510.899902,0.05,0.11,0.04,,93,104,100,1365,100,1040,1,-5.840567,-35.195168
64,1776,16,39,36,1738.640015,0,0.15,-0.02,,94,54,100,1370,85,664,0,-5.840755,-35.195133
61,1434,13,18,0,1079.930054,-0.06,0.11,-0.05,,94,23,100,1389,86,653,0,-5.840876,-35.195122
54,1519,13,17,0,1000.744995,-0.19,0.09,-0.10,,95,23,100,1508,80,636,0,-5.841040,-35.195103
43,1503,13,21,0,896.960022,-0.25,0.13,-0.13,,96,23,100,1572,72,631,0,-5.841130,-35.195103
28,1262,14,22,18,665.500000,-0.26,0.06,-0.15,,97,30,100,1546,76,625,0,-5.841222,-35.195103
17,1131,14,32,-23,620.095032,-0.09,0.01,0.06,,97,33,100,1424,96,629,0,-5.841258,-35.195103
13,1477,21,38,-6,912.135010,0.06,0.01,0.05,,97,48,100,1356,83,626,0,-5.841297,-35.195107
14,2072,88,46,4,3261.600098,0.21,0.07,0.14,,97,81,100,1364,100,638,1,-5.841323,-35.195107
19,2444,89,44,15,3573.360107,0.17,0.04,0.11,,97,91,100,1371,100,674,1,-5.841374,-35.195110
23,2264,89,53,10,4242.319824,0.18,0.06,0.11,,96,95,100,1379,100,652,1,-5.841418,-35.195110
28,2159,89,63,11,5031.844727,0.18,0.08,0.12,,95,103,100,1378,100,643,2,-5.841498,-35.195110
33,2230,89,67,8,5565,0.20,0.08,0.14,,94,111,100,1373,100,675,2,-5.841561,-35.195122
38,2279,89,66,8,5813.079590,0.17,0.06,0.14,,92,114,100,1361,100,638,2,-5.841670,-35.195129
43,2298,89,69,8,6270.880371,0.12,0.05,0.14,,92,117,100,1353,92,671,2,-5.841753,-35.195137
48,2294,34,69,8,3330.989990,0.11,0,0.12,,91,110,100,1360,100,652,1,-5.841892,-35.195152
53,2215,89,63,10,6446.700195,0.07,-0.03,0.08,,91,108,100,1376,100,666,2,-5.841994,-35.195164
57,1996,30,55,13,2797.759766,0.12,0,0.01,,91,85,100,1383,100,642,1,-5.842158,-35.195179
59,1802,21,53,33,2185.119873,-0.01,0,0.04,,91,69,100,1374,100,633,1,-5.842274,-35.195190
61,1472,13,20,0,1122.660034,-0.01,0.19,-0.01,,92,28,100,1383,92,659,0,-5.842453,-35.195210
62,1556,18,27,20,1493.420044,0.01,0.31,-0.01,,92,46,100,1371,93,1028,0,-5.842574,-35.195240
64,1788,89,60,10,6626.560059,0.01,0.10,0.01,,92,76,100,1375,80,649,2,-5.842748,-35.195316
67,1978,89,52,13,6472.409668,0.03,0,0.05,,93,83,100,1376,96,651,2,-5.842863,-35.195381
70,1910,89,50,11,6486,0.02,0.09,0.06,,94,81,100,1386,87,637,2,-5.843041,-35.195484
72,2032,89,51,13,6723.180176,0.06,0.18,0.01,,94,85,100,1372,91,656,2,-5.843162,-35.195560
75,1998,89,52,16,6920.229980,0.06,0.22,-0.01,,95,84,100,1367,87,644,2,-5.843338,-35.195698
76,1595,17,40,27,1911.099976,0,0.27,-0.02,,95,56,100,1362,83,668,0,-5.843448,-35.195797
76,1594,22,40,20,2200.520020,-0.01,0.19,0.01,,96,58,100,1367,86,669,1,-5.843595,-35.195969
75,1648,11,14,16,1222.859985,0.02,0.20,-0.05,,96,30,100,1376,80,643,0,-5.843716,-35.196159
73,1575,12,12,0,1179.375000,-0.06,0.21,-0.10,,96,19,100,1459,80,854,0,-5.843780,-35.196293
67,1548,13,16,0,1181.919922,-0.07,0.16,-0.03,,96,22,100,1575,70,647,0,-5.843829,-35.196415
64,1585,13,16,0,1154,-0.04,0.14,0,,96,22,100,1575,83,629,0,-5.843881,-35.196606
62,1542,12,16,0,1069.380005,-0.02,0.15,0,,95,21,100,1565,82,666,0,-5.843906,-35.196724
60,1528,12,17,0,1050.279907,-0.09,0.11,0,,95,21,100,1571,82,654,0,-5.843924,-35.196903
57,1511,12,17,0,1003.070007,-0.21,0.11,-0.08,,94,21,100,1576,77,648,0,-5.843926,-35.197021
49,1509,13,19,0,955.059998,-0.26,0.04,-0.17,,94,22,100,1565,82,634,0,-5.843917,-35.197178
40,1515,13,19,0,830.424988,-0.24,-0.02,-0.16,,93,22,100,1575,82,639,0,-5.843910,-35.197254
31,1528,13,19,0,706.999939,-0.14,-0.04,-0.15,,93,22,100,1584,83,631,0,-5.843903,-35.197357
26,1148,15,33,-32,781.159973,0.01,0.03,-0.05,,92,33,100,1480,96,634,0,-5.843898,-35.197407
28,1729,21,28,19,1072.119995,0.03,0.05,0.04,,91,51,100,1361,91,638,0,-5.843893,-35.197491
31,1796,24,34,18,1363.699951,0.07,0.07,0.03,,91,60,100,1361,100,635,0,-5.843888,-35.197552
34,1672,30,49,13,1938.880005,0.07,0.02,0.03,,90,70,100,1371,100,631,0,-5.843879,-35.197651
37,1647,89,53,13,4746.149902,0.08,0.02,0.03,,90,73,100,1383,96,667,2,-5.843872,-35.197723
40,1664,89,52,13,4859.439941,0.07,0.01,0.03,,90,74,100,1384,96,655,2,-5.843860,-35.197842
41,1547,22,52,14,1742.354980,0.04,0.05,0.02,,89,63,100,1381,100,657,0,-5.843852,-35.197922
42,1502,12,20,30,837.619995,0.03,0.11,-0.01,,89,35,100,1376,94,641,0,-5.843838,-35.198044
41,1503,12,20,0,824.414978,-0.10,0.21,0.01,,90,23,100,1439,82,667,0,-5.843823,-35.198128
38,1514,14,21,0,859.630066,-0.09,0.18,0.01,,90,25,100,1570,80,642,0,-5.843791,-35.198235
34,1480,14,22,0,806.399963,-0.43,-0.13,-0.06,,90,25,100,1567,100,654,0,-5.843775,-35.198303
27,1415,14,23,0,703.750000,-0.14,0.02,-0.09,,91,27,100,1559,100,648,0,-5.843766,-35.198391
20,1143,15,37,-30,753.255005,-0.19,0.11,-0.05,,91,36,100,1439,96,655,0,-5.843761,-35.198433
13,1093,14,35,-23,598.320007,-0.13,0.05,-0.09,,91,34,100,1363,80,655,0,-5.843753,-35.198475
8,993,14,33,-15,490.565002,-0.10,0.03,-0.06,,92,35,100,1380,91,661,0,-5.843745,-35.198490
5,994,18,52,-13,796.289978,0.01,0.03,-0.01,,92,50,100,1372,87,663,0,-5.843734,-35.198505
5,1007,18,60,-13,912.274963,0.02,0.08,0.01,,92,51,100,1365,100,636,0,-5.843725,-35.198513
5,991,18,59,-4,893.119995,0.08,0.05,0.06,,92,50,100,1343,89,630,0,-5.843712,-35.198513
6,1171,16,41,16,651.184998,0.01,0.04,0.02,,92,53,100,1337,100,660,0,-5.843699,-35.198513
8,1018,13,34,9,486.779999,-0.01,0.10,0.01,,93,30,100,1337,94,1101,0,-5.843676,-35.198513
9,1243,20,42,10,826.965027,-0.02,0.13,0,,93,45,100,1336,87,657,0,-5.843658,-35.198509
11,1592,23,45,15,1089.760010,0.04,0.15,0.07,,93,59,100,1348,94,629,0,-5.843637,-35.198486
13,2002,89,44,12,3107.069824,0.25,0.19,0.12,,94,76,100,1339,100,635,1,-5.843631,-35.198463
18,2224,89,43,15,3392.819824,0.57,0.37,0.01,,94,85,100,1342,91,630,1,-5.843635,-35.198418
23,2109,89,49,14,3963.240234,0.19,-0.08,0.05,,94,87,100,1326,97,647,1,-5.843641,-35.198372
27,1822,89,61,11,4717.679688,-0.09,-0.15,0.09,,94,83,100,1337,100,654,2,-5.843650,-35.198296
30,1808,89,61,11,4872.140137,0.09,-0.03,0.24,,95,83,100,1347,100,642,2,-5.843657,-35.198238
33,1793,89,61,11,5025.709961,0.50,0.30,0.04,,95,83,100,1341,100,629,2,-5.843669,-35.198143
35,1698,89,58,13,4928.069824,0.10,-0.04,0.03,,95,80,100,1353,100,633,2,-5.843677,-35.198074
36,1466,14,43,28,1132.069946,-0.18,-0.22,-0.05,,96,52,100,1363,100,658,0,-5.843691,-35.197968
35,1516,14,23,-11,845.640015,0,-0.03,-0.04,,96,38,100,1363,100,643,0,-5.843700,-35.197895
29,1471,13,26,0,762.025024,-0.78,-0.31,-0.03,,95,26,100,1470,92,630,0,-5.843712,-35.197807
22,1180,16,36,-22,806.200012,-0.19,-0.02,-0.09,,95,40,100,1415,89,630,0,-5.843720,-35.197735
17,1139,15,38,-25,725.725037,-0.07,-0.19,-0.06,,95,37,100,1351,92,633,0,-5.843720,-35.197704
14,1054,14,33,-23,576.690002,-0.03,-0.09,0.01,,95,34,100,1352,100,630,0,-5.843701,-35.197674
11,1024,14,33,-21,533.280029,-0.10,-0.06,0.01,,95,35,100,1364,100,623,0,-5.843683,-35.197662
11,1649,25,49,3,1244.699951,0.05,-0.15,0.10,,94,61,100,1349,100,628,0,-5.843662,-35.197655
12,1759,27,43,11,1226.225098,0.10,0,0.09,,94,66,100,1369,100,653,0,-5.843623,-35.197655
16,1929,25,35,13,1129.395020,0.13,-0.01,0.02,,94,65,100,1364,100,665,0,-5.843593,-35.197655
20,1971,89,47,12,3641.785156,0.10,0.02,0.12,,93,77,100,1359,94,663,1,-5.843537,-35.197643
23,1975,89,49,12,3915,0.27,0.06,0.09,,93,82,100,1374,100,743,1,-5.843468,-35.197632
27,1729,89,60,13,4623.615234,-0.10,-0.04,-0.09,,92,81,100,1369,100,661,2,-5.843416,-35.197628
27,1780,89,69,12,5126.399902,0.38,0.35,0.11,,92,83,100,1360,87,654,2,-5.843338,-35.197605
27,1875,31,51,14,1940.250000,-0.04,0.03,0.20,,92,76,100,1357,82,629,0,-5.843292,-35.197575
25,1625,18,34,21,1010.375000,0,-0.44,-0.02,,92,53,100,1365,100,634,0,-5.843224,-35.197548
23,1593,14,24,27,703.354980,0.13,-0.20,0.02,,92,42,100,1357,100,629,0,-5.843178,-35.197548
19,1548,14,22,2,604.339966,-0.52,-0.19,0.05,,92,38,100,1368,92,676,0,-5.843121,-35.197559
14,1345,16,38,-14,765.700012,-0.03,0.20,-0.06,,92,41,100,1368,87,655,0,-5.843092,
11,1040,15,37,-16,609.599976,-0.06,0.16,-0.04,,92,37,100,1359,80,675,0,-5.843061,-35.197556
10,1154,16,39,7,674.730042,-0.01,0.15,-0.01,,92,38,100,1372,77,630,0,-5.843049,-35.197544
11,1644,23,41,12,1025.439941,0.06,0.14,0.11,,92,59,100,1362,97,652,0,-5.843035,-35.197514
14,1928,26,36,15,1132,0.06,0.02,0.01,,93,63,100,1359,89,638,0,-5.843029,-35.197487
17,1830,24,38,20,1163.250000,0.19,0.11,0.05,,93,64,100,1365,100,663,0,-5.843025,-35.197441
19,1608,14,25,32,661.760010,-0.12,0.01,0.08,,93,52,100,1365,96,687,0,-5.843025,-35.197399
18,1496,14,24,15,608.160034,-0.16,-0.09,-0.02,,94,36,100,1361,91,634,0,-5.843029,-35.197346
15,1409,14,25,-6,561.799988,-0.19,0.10,-0.06,,94,38,100,1368,74,628,0,-5.843038,-35.197319
9,1155,15,39,-12,637.200012,-0.10,0.03,-0.05,,94,43,100,1361,80,645,0,-5.843052,-35.197296
5,966,18,45,-10,691.500000,-0.08,-0.03,-0.03,,94,47,100,1356,96,639,0,-5.843062,-35.197289
3,1029,18,60,-14,891.135010,-0.05,-0.02,-0.02,,95,51,100,1353,96,672,0,-5.843069,-35.197285
0,991,18,56,-13,781.479980,-0.01,-0.01,0,,95,50,100,1343,92,632,0,-5.843070,-35.197285
0,983,17,58,-13,778.070007,0.02,0,0.02,,95,49,100,1335,100,632,0,-5.843070,-35.197285
0,1015,16,47,-20,614.524963,0.02,0,0.01,,95,43,100,1347,94,638,0,-5.843070,-35.197285
0,971,14,38,-9,450.489990,0.02,0,0.01,,95,35,100,1326,100,631,0,-5.843070,-35.197281
0,961,14,35,-9,413.174988,0.02,0,0.02,,96,36,100,1359,100,629,0,-5.843071,-35.197281
0,0,10,41,0,205,0.05,0.02,0.04,,96,30,100,1336,97,821,0,-5.843071,-35.197281
